sample_id,group,batch,measure_1,resting_potential_mv,input_resistance_mohm,membrane_tau_ms,rheobase_pa,ap_threshold_mv,ap_half_width_ms,max_firing_rate_hz,spike_count,adaptation_index,target_a,target_b
NEU-502821,TreatmentB,B03,97.08,-65.76,108.8,7.5,88.5,-46.68,0.956,48.8,78,0.5641,1,0
NEU-504549,TreatmentA,B03,80.88,-60.76,156.0,12.22,77.6,-47.13,0.802,46.9,80,0.4887,1,0
NEU-503795,Control,B01,102.34,-66.79,77.4,12.68,152.6,-43.14,1.183,44.5,72,0.4542,1,0
NEU-502515,TreatmentA,B03,92.02,-63.56,184.7,6.97,51.7,-42.3,1.635,53.7,91,0.5366,1,0
NEU-501428,TreatmentB,B03,106.28,-65.06,91.1,7.66,89.0,-41.92,0.869,89.2,87,0.5555,1,0
NEU-502697,TreatmentA,B03,86.77,-65.08,131.6,17.94,88.7,-39.22,0.997,53.0,110,0.5211,0,1
NEU-501129,TreatmentB,B02,73.97,-63.65,139.0,12.16,10.0,-45.45,1.215,42.1,84,0.4298,1,1
NEU-509824,Control,B01,101.17,-63.97,99.5,20.28,102.8,-44.36,1.266,40.4,94,0.2901,1,0
NEU-502596,TreatmentB,B03,108.38,-72.61,242.1,13.06,87.0,-37.75,1.267,50.4,71,0.3876,0,0
NEU-500870,TreatmentB,B01,114.65,-67.0,196.7,11.62,79.5,-37.28,1.219,49.4,84,0.254,1,1
NEU-504454,TreatmentA,B02,95.68,-72.15,142.4,15.22,57.9,-37.77,0.809,29.3,86,0.4489,0,0
NEU-507281,TreatmentB,B01,115.96,-58.99,133.4,9.88,124.5,-44.95,1.118,52.5,85,0.1458,0,0
NEU-506672,Control,B02,108.75,-72.01,259.5,15.07,153.0,-37.06,1.001,48.8,82,0.3579,0,0
NEU-507469,TreatmentA,B01,111.55,-66.34,253.7,16.11,180.3,-44.13,1.111,42.0,85,0.2822,0,1
NEU-504791,Control,B02,88.51,-61.22,281.0,19.09,121.3,-43.29,1.166,36.5,85,0.407,0,0
NEU-500303,TreatmentA,B03,131.7,-62.64,194.6,18.32,110.4,-43.72,0.675,79.6,87,0.158,1,0
NEU-500917,TreatmentB,B02,91.77,-67.76,308.1,7.86,123.7,-42.33,0.949,65.5,91,0.6618,0,0
NEU-504561,TreatmentA,B01,107.23,-63.67,264.8,8.61,128.0,-42.65,1.548,43.0,97,0.3593,1,0
NEU-500336,TreatmentA,B01,80.61,-63.39,129.2,9.93,76.2,-42.91,1.239,56.9,89,0.4087,1,1
NEU-507533,TreatmentA,B03,92.54,-66.82,91.3,11.64,94.7,-42.51,0.775,68.9,91,0.3491,1,1
NEU-506274,TreatmentB,B03,93.95,-62.67,394.3,42.9,84.9,-42.27,1.118,44.7,69,0.3866,0,1
NEU-503722,Control,B01,76.91,-70.26,275.4,10.33,100.5,-46.57,1.423,20.0,104,0.7978,0,0
NEU-507641,TreatmentA,B03,93.47,-67.32,328.9,24.81,129.6,-40.96,0.861,41.5,79,0.4998,0,1
NEU-505676,TreatmentB,B02,110.83,-69.86,112.1,10.14,-13.0,-42.37,1.054,37.7,96,0.6757,1,0
NEU-506149,Control,B02,105.43,-66.44,366.0,12.21,165.1,-39.37,0.766,52.4,85,0.0784,0,1
NEU-505982,TreatmentA,B03,124.67,-69.22,105.9,14.77,127.3,-47.93,1.219,30.5,76,0.1018,0,0
NEU-508687,Control,B03,104.14,-72.78,171.4,22.85,138.3,-41.64,1.234,36.1,90,0.3423,0,0
NEU-506124,TreatmentA,B02,113.74,-63.87,205.0,16.33,108.9,-41.79,1.19,47.5,70,0.3553,1,1
NEU-501241,TreatmentB,B02,90.94,-53.65,372.4,10.66,141.3,-50.59,1.232,62.6,81,0.4724,0,0
NEU-507910,Control,B03,114.1,-57.28,131.1,10.96,153.6,-44.99,1.08,39.7,88,0.3373,0,0
NEU-502789,TreatmentA,B01,91.61,-72.35,99.4,21.21,120.7,-43.46,1.516,47.7,85,0.6996,1,1
NEU-506339,Control,B03,128.68,-71.21,145.4,5.65,169.1,-41.97,0.741,54.5,83,0.394,0,0
NEU-505291,TreatmentB,B03,101.18,-61.11,231.0,8.43,53.8,-41.15,0.757,89.0,93,0.4421,0,0
NEU-506367,TreatmentA,B03,72.82,-66.71,320.4,35.44,91.1,-38.63,1.73,47.8,96,0.3254,1,0
NEU-507986,TreatmentB,B01,106.09,-64.81,172.0,29.13,101.9,-43.97,1.182,34.5,83,0.1601,0,0
NEU-506251,TreatmentB,B03,102.38,-65.12,394.7,14.82,57.4,-37.22,1.11,60.4,85,0.1841,0,0
NEU-504142,TreatmentB,B03,79.07,-67.49,133.1,31.08,32.7,-41.96,1.443,66.9,83,0.4528,1,1
NEU-504386,TreatmentB,B02,106.9,-59.16,124.3,22.25,98.9,-41.26,1.706,64.0,83,0.2433,1,0
NEU-502350,Control,B01,87.95,-60.73,180.6,27.94,153.7,-47.75,1.881,33.5,99,0.4519,0,1
NEU-503337,TreatmentA,B03,102.86,-73.68,489.4,22.14,115.4,-41.39,1.004,45.3,86,0.1535,0,0
NEU-509852,Control,B02,95.76,-65.35,255.4,27.06,136.8,-43.07,0.846,23.3,105,0.2358,0,0
NEU-503351,TreatmentB,B02,119.97,-56.76,316.3,13.08,111.3,-39.34,1.028,87.2,71,0.388,1,0
NEU-509793,TreatmentB,B01,92.42,-69.97,172.7,12.46,61.6,-39.99,1.345,67.6,93,0.4082,0,1
NEU-509543,TreatmentB,B03,87.85,-74.64,81.9,16.42,93.0,-40.32,0.889,86.5,76,0.3157,1,0
NEU-505755,Control,B03,77.95,-70.49,191.7,13.85,92.6,-48.55,1.144,25.5,87,0.2821,0,0
NEU-502003,TreatmentB,B03,92.82,-68.91,296.6,18.71,73.7,-47.87,1.104,41.0,82,0.2433,0,0
NEU-500619,TreatmentA,B02,110.45,-55.63,255.4,7.82,111.0,-40.95,1.437,58.4,87,0.633,1,0
NEU-504772,TreatmentA,B03,90.21,-72.88,186.0,8.62,91.0,-46.62,0.955,42.6,88,0.3341,0,0
NEU-500938,Control,B01,73.21,-65.57,321.2,12.5,128.3,-42.22,1.155,32.1,80,0.2885,0,1
NEU-502303,TreatmentB,B03,82.45,-57.43,215.1,6.66,86.8,-45.41,0.897,72.5,68,0.4304,0,0
NEU-506952,TreatmentB,B01,88.9,-72.34,153.7,7.24,87.8,-45.64,0.983,83.3,93,0.2136,1,1
NEU-501435,TreatmentB,B02,107.65,-64.87,270.6,26.12,35.9,-40.23,0.997,75.5,83,0.6512,1,1
NEU-500949,TreatmentB,B03,108.78,-59.66,188.8,9.29,71.5,-46.67,0.667,43.9,97,0.2894,1,1
NEU-504459,TreatmentB,B03,83.12,-63.9,145.7,12.88,76.9,-35.21,1.612,51.3,99,0.385,0,1
NEU-505366,TreatmentA,B03,112.49,-54.24,223.1,31.9,125.1,-47.42,0.828,46.4,84,0.5542,0,1
NEU-501134,Control,B03,113.4,-69.45,184.1,7.15,183.5,-44.29,0.538,35.4,99,0.4285,0,0
NEU-507568,TreatmentB,B02,105.45,-65.4,258.4,19.42,109.8,-46.26,0.931,76.2,74,0.5146,1,1
NEU-502313,TreatmentB,B01,97.08,-59.93,113.2,16.53,77.6,-43.42,1.069,47.3,80,0.29,1,0
NEU-509583,TreatmentA,B03,99.68,-70.29,220.0,12.71,96.3,-43.02,1.483,35.8,76,0.4055,1,0
NEU-501578,TreatmentB,B02,97.71,-66.87,156.7,11.35,153.0,-32.14,0.81,37.6,77,0.418,1,0
NEU-506227,TreatmentB,B01,121.11,-65.61,199.3,10.6,70.0,-40.84,1.075,62.4,78,0.261,1,1
NEU-508430,TreatmentB,B01,99.71,-58.88,232.9,10.37,114.0,-47.9,1.368,63.2,77,0.3668,0,0
NEU-501354,TreatmentB,B03,110.4,-64.64,144.7,10.12,125.3,-37.66,1.531,55.4,80,0.7463,1,0
NEU-504189,TreatmentA,B02,113.98,-62.64,313.0,32.41,82.1,-38.12,1.765,46.7,89,0.6205,1,1
NEU-509512,TreatmentB,B02,115.14,-62.69,190.7,17.94,124.0,-44.43,1.083,60.9,73,0.3862,1,1
NEU-502625,Control,B03,87.23,-62.25,115.3,8.51,147.6,-41.59,0.991,42.9,85,0.1013,1,1
NEU-505244,TreatmentA,B02,107.67,-54.88,203.9,13.18,83.8,-37.07,1.031,66.7,79,0.3748,0,0
NEU-501691,TreatmentA,B02,104.81,-71.12,219.1,14.76,76.6,-37.99,1.112,33.0,87,0.4427,0,1
NEU-507660,TreatmentA,B01,109.82,-59.37,303.2,28.04,96.0,-37.08,1.014,42.5,92,0.688,0,1
NEU-501738,TreatmentB,B01,132.24,-60.84,170.4,6.21,89.7,-39.8,0.793,73.6,92,0.0794,0,1
NEU-506783,TreatmentB,B03,86.69,-64.52,79.7,11.65,83.9,-50.08,1.092,54.9,91,0.426,1,1
NEU-506718,Control,B02,105.82,-61.52,187.2,9.01,188.5,-47.8,0.794,58.8,70,0.1072,0,1
NEU-503178,TreatmentB,B02,116.85,-55.62,309.0,13.36,82.6,-41.73,0.85,57.6,95,0.6248,0,0
NEU-502422,TreatmentA,B01,90.98,-66.67,420.1,16.28,133.1,-45.49,0.988,50.0,87,0.7275,0,1
NEU-502171,TreatmentB,B03,107.42,-64.17,484.5,17.08,55.5,-35.49,1.44,67.9,101,0.3301,1,0
NEU-500487,Control,B03,100.0,-62.25,93.1,7.33,137.2,-47.71,1.761,24.0,67,0.4131,0,1
NEU-503372,TreatmentA,B02,90.87,-71.7,214.9,8.05,86.8,-49.28,0.841,46.6,86,0.4594,0,0
NEU-500420,Control,B02,110.23,-67.38,110.0,16.4,107.7,-40.94,1.614,20.0,85,0.775,1,1
NEU-505967,TreatmentB,B01,69.9,-61.19,114.1,18.04,51.8,-38.9,0.823,65.9,74,0.3625,0,0
NEU-501865,TreatmentA,B03,86.41,-70.15,130.2,7.73,87.5,-34.4,1.618,44.6,79,0.7004,1,0
NEU-500686,Control,B01,75.25,-72.24,189.3,11.76,100.0,-34.64,1.314,19.3,84,0.1615,0,0
NEU-505465,Control,B02,82.43,-69.63,185.6,14.17,155.6,-45.74,0.959,63.8,81,0.1173,1,0
NEU-508126,TreatmentB,B02,108.27,-60.23,185.3,17.68,3.3,-41.64,0.834,65.5,83,0.336,1,0
NEU-508007,TreatmentB,B01,100.9,-61.31,132.9,17.75,56.7,-31.8,1.466,83.9,89,0.4,1,1
NEU-509173,TreatmentA,B02,85.46,-73.78,167.0,16.2,65.9,-44.4,0.979,59.9,67,0.1658,0,0
NEU-509451,TreatmentA,B03,103.85,-66.81,145.3,14.18,64.4,-49.45,1.182,67.8,100,0.2948,1,0
NEU-504491,TreatmentA,B01,108.54,-70.46,356.3,17.33,80.6,-41.52,0.822,36.9,91,0.2333,0,0
NEU-504891,Control,B02,84.01,-72.34,120.4,20.39,203.6,-35.46,1.435,57.8,75,0.1264,1,0
NEU-502389,TreatmentA,B02,100.02,-67.02,200.7,25.27,100.9,-35.27,0.85,60.8,94,0.6354,1,1
NEU-505050,TreatmentB,B02,81.71,-62.43,135.7,13.68,110.5,-37.56,1.033,76.7,73,0.3774,0,0
NEU-504771,Control,B02,115.4,-63.74,97.8,16.98,106.7,-39.42,1.643,28.9,77,0.484,0,1
NEU-503846,TreatmentA,B03,91.46,-56.49,141.2,14.97,73.6,-38.05,0.681,51.9,69,0.3731,0,0
NEU-502654,TreatmentB,B02,112.15,-64.23,102.2,13.19,57.2,-34.75,0.763,67.4,83,0.3366,1,1
NEU-507968,Control,B01,98.99,-72.02,91.3,13.3,107.3,-43.57,1.016,54.2,86,0.2949,1,0
NEU-504394,TreatmentB,B03,96.15,-65.98,217.2,11.89,83.5,-40.92,0.585,70.3,94,0.3642,0,1
NEU-509640,TreatmentA,B03,90.49,-66.07,84.6,8.19,76.6,-41.7,1.514,62.6,97,0.6782,1,0
NEU-506335,TreatmentA,B02,98.74,-66.17,232.3,31.3,112.1,-44.78,0.713,53.0,92,0.4074,0,1
NEU-500389,Control,B01,89.99,-63.32,84.0,21.77,128.5,-46.43,0.786,33.4,95,0.4818,0,1
NEU-503918,TreatmentA,B02,89.46,-66.43,158.3,12.86,12.0,-42.87,1.439,57.4,93,0.3048,1,1
NEU-508225,TreatmentA,B01,78.45,-67.95,234.2,9.46,67.9,-50.14,1.104,26.7,88,0.2086,0,1
NEU-500832,TreatmentA,B01,96.89,-65.31,122.7,13.8,66.3,-42.51,1.589,31.0,76,0.163,1,1
NEU-508037,TreatmentA,B01,74.27,-54.37,108.4,7.84,71.4,-43.63,1.392,50.5,83,0.4104,0,0
NEU-506917,TreatmentB,B03,93.01,-57.36,149.1,12.28,43.0,-45.53,0.481,53.2,75,0.5571,0,0
NEU-505779,TreatmentB,B02,85.45,-66.31,76.6,19.79,49.5,-50.76,1.394,63.4,98,0.2286,1,0
NEU-505649,TreatmentA,B02,85.48,-57.41,186.9,19.36,91.3,-40.19,0.934,52.3,92,0.2538,0,0
NEU-501510,TreatmentA,B03,77.21,-68.03,163.8,18.23,131.3,-44.61,2.12,53.3,71,0.4857,1,0
NEU-504471,TreatmentB,B03,89.97,-55.95,149.9,18.08,106.1,-39.8,1.423,79.8,90,0.4851,1,0
NEU-506427,TreatmentB,B01,109.24,-64.01,423.4,20.23,60.6,-41.64,0.907,64.6,101,0.1957,0,0
NEU-503585,TreatmentB,B02,103.72,-51.3,82.5,37.47,109.7,-38.42,0.805,50.7,80,0.0758,1,0
NEU-502947,TreatmentA,B02,87.09,-70.53,174.0,13.02,98.3,-43.45,1.306,27.0,84,0.4067,0,0
NEU-502149,Control,B01,112.57,-68.81,112.8,9.13,85.3,-44.71,0.984,30.1,75,0.3139,0,1
NEU-509440,TreatmentB,B03,76.61,-61.82,184.4,8.08,94.4,-45.26,1.267,53.8,85,0.3945,0,0
NEU-501997,Control,B03,85.49,-64.33,267.3,12.5,116.5,-38.97,1.024,45.6,100,0.3874,0,1
NEU-507906,TreatmentA,B02,117.82,-64.71,247.7,16.56,76.3,-36.61,1.048,61.9,78,0.2523,0,1
NEU-501919,TreatmentA,B03,85.12,-55.65,128.6,23.78,98.7,-45.12,0.676,54.9,99,0.5828,1,0
NEU-509133,Control,B01,110.98,-62.01,356.4,22.47,103.0,-42.6,1.494,31.8,85,0.4411,0,1
NEU-505368,TreatmentB,B02,97.43,-67.97,94.7,24.23,73.3,-35.0,1.034,64.6,107,0.2209,1,0
NEU-501294,Control,B02,95.97,-56.94,181.4,15.74,138.8,-41.45,1.653,35.7,89,0.2636,1,0
NEU-509192,TreatmentA,B02,134.5,-66.27,321.1,16.22,120.2,-36.56,0.526,37.4,84,0.6205,0,1
NEU-505273,Control,B03,93.53,-68.75,139.0,11.78,123.6,-42.54,0.508,43.8,78,0.3794,0,0
NEU-509558,Control,B03,105.78,-70.53,101.6,15.77,117.0,-51.63,1.436,52.5,80,0.5241,1,1
NEU-504034,TreatmentA,B02,127.51,-64.92,88.5,15.35,122.2,-42.75,1.061,47.0,75,0.2438,1,0
NEU-507777,Control,B02,97.67,-66.17,196.1,20.82,102.5,-44.74,0.95,37.5,86,0.552,0,1
NEU-504122,TreatmentB,B01,98.79,-55.33,256.2,10.22,77.6,-37.16,0.788,95.3,80,0.2234,1,1
NEU-500453,TreatmentB,B01,86.76,-60.95,148.4,8.32,51.2,-37.83,1.066,89.4,94,0.2792,1,1
NEU-500557,TreatmentB,B01,117.04,-61.34,87.5,6.55,95.2,-45.92,0.949,83.7,84,0.3143,1,1
NEU-504211,Control,B03,102.15,-64.61,239.3,12.63,111.7,-45.49,1.7,60.6,86,0.3762,1,0
NEU-508520,TreatmentA,B01,129.65,-63.59,371.8,19.84,93.9,-38.64,1.295,51.8,90,0.6175,0,1
NEU-507255,TreatmentA,B03,105.52,-58.52,58.1,8.25,147.6,-52.89,1.043,42.8,94,0.3961,0,0
NEU-503763,TreatmentA,B01,95.39,-63.54,197.3,18.78,68.4,-43.82,1.222,81.1,82,0.4926,1,1
NEU-500601,Control,B02,70.25,-66.35,194.0,12.04,191.1,-48.23,1.204,17.9,85,0.2892,0,1
NEU-509450,Control,B02,85.66,-66.92,189.1,21.19,94.4,-40.64,1.414,18.6,86,0.4432,0,1
NEU-500322,TreatmentB,B01,85.5,-58.91,199.4,18.72,89.5,-42.68,1.052,91.1,77,0.3844,1,0
NEU-505260,TreatmentB,B02,108.69,-67.83,186.9,11.0,64.4,-39.74,0.916,81.9,84,0.6108,1,0
NEU-506772,TreatmentA,B03,121.04,-63.48,148.6,12.73,83.9,-41.36,0.856,56.1,100,0.18,1,1
NEU-502274,TreatmentA,B02,129.59,-69.36,364.4,16.68,116.2,-40.42,1.022,73.9,106,0.6497,1,1
NEU-502054,Control,B03,117.34,-63.54,206.7,5.37,154.2,-37.35,1.482,41.3,88,0.1901,1,1
NEU-505184,Control,B01,98.03,-74.96,354.2,23.18,111.8,-42.92,1.409,48.2,80,0.4442,1,0
NEU-505201,TreatmentB,B03,128.69,-65.09,118.2,9.49,57.6,-44.52,0.673,39.1,82,0.5492,1,0
NEU-502300,Control,B03,99.44,-70.26,255.9,7.08,137.0,-51.18,1.475,41.9,94,0.296,1,1
NEU-506967,Control,B02,110.6,-71.43,459.1,13.87,139.1,-44.51,1.181,22.9,83,0.3625,0,0
NEU-505812,Control,B01,93.8,-68.41,353.2,12.97,130.0,-43.93,0.649,54.7,106,0.5337,0,1
NEU-500123,Control,B03,110.53,-56.39,146.6,17.55,86.1,-48.95,1.805,52.0,90,0.5468,1,0
NEU-503987,TreatmentA,B01,105.11,-69.12,173.8,17.53,108.6,-42.25,1.559,34.9,100,0.2644,0,0
NEU-505647,Control,B01,112.28,-66.2,243.2,33.71,134.7,-39.67,0.902,42.9,95,0.2992,0,0
NEU-501386,TreatmentB,B03,101.66,-70.97,257.3,16.61,72.4,-43.1,1.136,59.8,98,0.6675,0,0
NEU-504546,TreatmentB,B02,91.31,-68.34,78.7,9.74,27.2,-41.86,2.182,67.2,91,0.4569,1,1
NEU-502985,Control,B02,110.45,-57.65,226.5,23.0,136.9,-40.61,0.675,38.0,102,0.1621,1,0
NEU-500874,TreatmentA,B01,76.85,-65.48,121.8,14.1,31.7,-39.53,0.993,37.5,107,0.4731,0,1
NEU-507430,Control,B01,91.75,-56.11,180.2,11.08,92.3,-40.87,2.97,49.8,91,0.6287,1,0
NEU-507076,TreatmentB,B03,89.98,-65.44,157.6,20.45,111.3,-39.07,0.95,80.3,71,0.2847,1,0
NEU-503035,TreatmentB,B03,127.92,-58.36,175.4,8.81,135.9,-38.4,0.955,58.7,74,0.194,0,1
NEU-506393,TreatmentA,B03,102.31,-58.55,209.9,13.61,87.1,-35.37,1.268,43.0,79,0.2287,0,0
NEU-509174,Control,B03,89.34,-59.86,148.1,10.87,135.3,-50.56,1.562,69.7,87,0.4629,1,0
NEU-506548,TreatmentA,B02,109.88,-66.38,234.5,17.06,23.3,-47.81,1.279,53.3,98,0.1733,1,0
NEU-504779,TreatmentB,B01,117.06,-69.53,80.3,15.52,56.8,-43.99,0.937,68.1,84,0.4616,1,1
NEU-503553,TreatmentB,B02,115.26,-59.21,266.2,11.45,64.9,-39.82,0.75,82.0,88,0.2215,0,0
NEU-508347,TreatmentB,B02,93.54,-60.97,169.7,15.68,74.1,-47.51,0.724,52.4,93,0.301,1,1
NEU-504517,Control,B01,126.17,-66.43,237.4,9.56,136.2,-44.72,0.854,49.3,79,0.4072,1,1
NEU-501267,TreatmentB,B02,104.99,-63.91,64.9,29.57,80.1,-39.88,0.918,72.1,77,0.5646,1,1
NEU-507038,Control,B01,110.15,-63.84,91.4,17.4,120.8,-44.52,0.67,26.5,62,0.411,0,1
NEU-509477,Control,B02,81.8,-67.12,137.9,5.46,101.8,-40.08,0.807,36.1,111,0.6808,1,0
NEU-505252,Control,B03,88.65,-59.46,447.1,12.08,109.5,-41.93,1.676,43.1,76,0.2432,0,1
NEU-509105,Control,B02,74.71,-63.18,195.5,16.31,128.1,-48.45,1.152,54.5,74,0.663,1,1
NEU-505612,Control,B03,111.55,-61.44,324.8,9.66,70.5,-45.96,1.51,14.3,101,0.3053,0,1
NEU-503070,TreatmentA,B03,74.9,-62.23,169.7,20.15,127.9,-46.6,0.838,30.2,83,0.3541,0,1
NEU-507632,TreatmentA,B01,98.55,-72.27,215.0,16.71,58.6,-42.28,1.703,39.5,79,0.5572,0,0
NEU-501582,TreatmentB,B02,73.17,-73.37,317.4,13.37,129.6,-35.76,1.458,81.3,71,0.3921,1,0
NEU-508351,TreatmentB,B01,92.56,-55.27,117.8,19.01,124.3,-40.34,0.92,85.9,83,0.3567,1,0
NEU-507887,Control,B01,95.45,-51.71,171.7,7.33,170.7,-43.59,1.43,45.6,120,0.2467,1,1
NEU-507571,TreatmentA,B02,99.27,-67.01,167.6,14.76,47.6,-38.76,1.157,53.3,91,0.4781,0,1
NEU-508759,Control,B03,86.0,-62.78,112.3,9.7,106.1,-40.98,1.672,30.9,102,0.3585,1,1
NEU-508524,Control,B03,104.23,-70.23,202.8,27.18,153.1,-44.36,0.803,55.7,75,0.2109,0,0
NEU-502610,TreatmentA,B02,112.32,-50.02,500.7,7.14,140.4,-35.16,1.324,34.0,75,0.6382,0,0
NEU-508824,Control,B03,94.15,-63.16,333.8,20.8,104.2,-42.17,1.342,63.1,83,0.4104,1,1
NEU-500767,TreatmentA,B03,106.63,-63.45,201.1,14.4,114.8,-40.93,1.724,77.7,99,0.7413,1,1
NEU-506547,TreatmentA,B03,76.66,-66.72,165.0,9.08,43.9,-46.25,0.839,63.6,94,0.5194,1,0
NEU-500115,TreatmentB,B02,69.61,-70.49,182.9,11.44,38.5,-41.76,0.576,85.6,74,0.4104,1,0
NEU-500410,TreatmentB,B03,70.04,-68.93,171.1,23.08,89.6,-42.11,1.72,57.6,81,0.2859,1,0
NEU-509789,TreatmentA,B01,85.58,-61.34,176.7,10.97,29.3,-43.14,1.338,43.1,98,0.5958,0,0
NEU-508793,TreatmentA,B03,118.12,-58.81,87.2,20.01,107.7,-41.98,0.873,48.6,79,0.2878,0,0
NEU-504810,TreatmentA,B03,100.04,-59.13,210.2,7.36,123.7,-38.54,0.857,48.7,76,0.4664,0,0
NEU-503575,Control,B02,100.9,-71.86,160.1,19.52,135.9,-37.8,1.447,87.4,71,0.5322,1,1
NEU-509244,TreatmentB,B01,84.03,-60.59,235.2,18.1,30.9,-39.54,1.462,29.5,67,0.5694,0,1
NEU-506059,TreatmentA,B03,108.01,-51.83,144.4,15.9,108.4,-46.1,1.292,66.5,79,0.4535,1,0
NEU-500023,TreatmentB,B03,72.21,-59.1,379.3,12.55,14.5,-43.32,0.843,54.4,72,0.4663,0,0
NEU-501670,Control,B02,90.08,-63.12,103.9,10.7,167.9,-44.83,0.665,73.8,89,0.5591,1,0
NEU-505433,Control,B02,106.02,-69.49,598.5,12.38,121.8,-51.3,0.944,47.3,91,0.1473,0,1
NEU-502464,Control,B02,99.24,-72.66,101.1,9.22,154.9,-41.83,1.185,49.0,92,0.2601,0,1
NEU-502885,TreatmentA,B01,106.29,-70.98,150.5,11.38,125.4,-42.53,1.216,53.7,74,0.5053,1,0
NEU-508020,Control,B02,97.13,-68.01,317.6,9.22,119.4,-39.14,1.284,53.3,83,0.547,1,0
NEU-501402,TreatmentA,B03,83.82,-67.43,249.1,13.35,122.1,-47.58,1.316,56.4,88,0.5963,1,0
NEU-500520,Control,B02,92.5,-66.29,136.0,13.45,88.9,-37.45,0.407,53.8,77,0.2613,0,1
NEU-509378,TreatmentB,B03,113.95,-70.72,136.6,3.77,50.7,-42.42,1.492,53.2,79,0.4197,1,0
NEU-505102,Control,B02,101.14,-66.42,118.1,15.51,219.7,-39.01,1.13,46.3,78,0.5525,0,0
NEU-508284,Control,B03,135.53,-73.38,343.9,12.59,77.9,-44.77,0.835,18.5,86,0.3192,0,0
NEU-507699,TreatmentA,B03,106.77,-78.94,202.4,15.87,133.6,-43.9,1.146,40.1,99,0.3811,0,0
NEU-502505,TreatmentB,B03,113.76,-72.78,135.0,8.53,49.7,-44.7,1.096,77.4,94,0.5591,1,0
NEU-501268,Control,B03,102.64,-67.58,311.1,10.54,62.7,-42.89,1.163,29.9,77,0.2656,0,1
NEU-500876,TreatmentA,B01,104.72,-61.84,124.8,4.88,191.0,-43.52,1.053,32.3,91,0.3535,0,1
NEU-508110,TreatmentA,B03,99.73,-61.79,237.6,17.42,72.5,-44.59,0.907,47.6,97,0.5002,0,1
NEU-506432,TreatmentB,B03,140.35,-72.12,136.9,10.82,31.5,-47.48,1.086,39.8,68,0.2066,0,0
NEU-507671,TreatmentB,B02,91.02,-65.62,178.1,7.63,111.7,-44.07,1.598,58.2,96,0.333,1,1
NEU-503247,TreatmentA,B01,102.01,-68.04,249.6,19.98,72.9,-39.07,1.618,36.0,95,0.3661,0,0
NEU-508679,TreatmentB,B02,103.3,-74.56,117.0,9.6,122.8,-38.34,1.008,53.3,86,0.2966,1,0
NEU-503055,TreatmentA,B02,105.11,-66.66,244.1,10.79,93.3,-39.67,0.825,48.3,88,0.464,0,0
NEU-508049,TreatmentB,B03,106.4,-65.47,198.7,8.1,107.3,-44.76,1.295,62.7,80,0.1769,1,1
NEU-501733,TreatmentB,B03,100.84,-68.28,193.9,17.01,62.3,-38.11,0.643,58.4,81,0.4236,0,1
NEU-508443,Control,B01,100.01,-67.78,122.8,17.85,144.2,-42.78,0.999,37.8,91,0.5609,1,1
NEU-502177,TreatmentA,B03,125.33,-62.86,174.2,32.31,70.7,-42.15,0.989,61.0,87,0.3711,1,1
NEU-506704,TreatmentB,B02,108.7,-81.24,96.5,8.61,46.7,-42.28,2.098,65.1,80,0.3765,1,0
NEU-508557,TreatmentB,B01,114.33,-66.59,87.3,17.63,-19.8,-41.54,0.925,60.9,88,0.5735,1,1
NEU-502972,TreatmentA,B02,109.87,-67.62,284.3,9.42,104.2,-48.33,0.774,46.4,82,0.6299,0,0
NEU-501649,TreatmentA,B01,100.85,-63.02,127.6,22.18,53.8,-52.3,0.821,87.1,80,0.6746,1,1
NEU-502347,TreatmentB,B02,98.12,-62.15,92.4,13.52,49.9,-42.1,0.926,98.0,73,0.406,1,0
NEU-503951,TreatmentA,B02,96.58,-64.36,206.1,12.18,81.0,-40.39,1.034,60.7,75,0.4374,0,1
NEU-508494,TreatmentB,B02,67.28,-52.8,110.6,12.36,46.8,-36.57,1.273,31.4,74,0.2857,0,0
NEU-502070,TreatmentA,B02,67.49,-62.73,796.4,8.17,147.8,-41.84,1.211,38.9,102,0.3961,0,1
NEU-507935,TreatmentA,B03,108.05,-51.4,155.8,11.5,157.4,-42.43,1.298,63.1,68,0.6573,1,0
NEU-508966,TreatmentA,B02,105.67,-64.72,174.2,9.77,47.4,-40.17,0.867,62.6,76,0.4528,1,0
NEU-507448,TreatmentB,B03,110.03,-65.18,168.9,8.84,28.9,-36.41,0.685,76.9,106,0.3766,0,0
NEU-505044,Control,B02,108.81,-60.08,302.0,17.68,77.2,-35.62,0.882,39.6,94,0.1569,0,0
NEU-505233,TreatmentA,B03,106.73,-66.45,138.6,27.28,48.6,-45.9,1.359,51.0,83,0.4019,0,1
NEU-501891,TreatmentB,B02,92.26,-69.18,198.2,13.45,79.8,-44.24,1.541,62.4,78,0.4346,1,0
NEU-501310,Control,B03,108.98,-66.22,59.4,5.95,202.3,-42.72,0.867,34.7,82,0.1569,0,1
NEU-504405,TreatmentB,B01,112.54,-62.84,180.9,6.84,105.0,-41.61,0.751,38.1,83,0.4015,0,1
NEU-501818,Control,B03,120.47,-63.18,150.6,18.8,82.8,-45.49,1.339,27.1,92,0.3148,0,0
NEU-508479,TreatmentB,B01,109.68,-65.83,257.5,12.3,25.0,-40.74,0.618,83.8,99,0.2667,0,1
