sample_id,group,batch,measure_1,tx_count_total,genes_detected,mito_fraction,ribo_fraction,mean_gc_percent,duplication_rate,median_tx_length,counts_gene_of_interest,target_a,target_b
GEN-001709,TreatmentB,B02,117.38,1141973,14667,0.0424,0.1396,48.97,0.0126,3404,1212,1,0
GEN-001710,Control,B01,103.55,2686367,13453,0.0947,0.2255,48.11,0.2599,1202,-144,0,1
GEN-001711,TreatmentA,B02,99.24,623611,12377,0.1321,0.1768,44.62,0.351,2156,1192,0,1
GEN-001712,TreatmentA,B02,95.55,2790795,14668,0.0414,0.1333,42.17,0.2732,1233,367,0,0
GEN-001713,TreatmentA,B02,98.58,1486836,10562,0.0564,0.1297,45.92,0.3401,1424,130,0,1
GEN-001714,TreatmentB,B03,101.9,3126427,12104,0.0635,0.1241,46.5,0.3122,1652,718,0,0
GEN-001715,Control,B02,114.37,445176,16423,0.0449,0.1199,47.01,0.1453,1907,6,0,1
GEN-001716,TreatmentB,B02,124.99,1025530,17588,0.1208,0.2124,44.69,0.4312,1408,432,1,1
GEN-001717,Control,B01,97.39,651221,11482,0.025,0.0711,45.74,0.1456,1746,241,0,1
GEN-001718,TreatmentA,B03,86.42,606290,10809,0.056,0.2244,46.95,0.5376,1706,929,1,1
GEN-001719,TreatmentA,B02,100.18,850685,13820,0.0328,0.095,44.14,0.3238,2808,1197,1,0
GEN-001720,Control,B02,110.58,3197571,16265,0.033,0.1668,50.86,0.1713,1988,283,0,0
GEN-001721,TreatmentA,B01,97.96,1621545,14068,0.0784,0.1119,50.13,0.1961,1442,1371,1,0
GEN-001722,TreatmentB,B02,72.17,875115,15924,0.0964,0.127,45.91,0.3684,927,800,1,0
GEN-001723,TreatmentB,B03,93.3,4271881,11212,0.0266,0.1165,44.09,0.124,1218,850,0,0
GEN-001724,TreatmentB,B01,105.02,1500735,18707,0.0209,0.1928,43.04,0.1665,1160,429,1,0
GEN-001725,TreatmentB,B03,106.26,1961163,13779,0.0095,0.1321,49.29,0.1971,1780,799,1,1
GEN-001726,Control,B02,86.56,3384405,17888,0.0114,0.1023,46.45,0.1294,3008,512,1,1
GEN-001727,Control,B03,114.56,3502741,12179,0.0478,0.276,48.5,0.222,1042,470,1,1
GEN-001728,Control,B02,103.32,2197256,12175,0.0185,0.0483,44.68,0.2471,1370,346,0,0
GEN-001729,Control,B02,94.68,1168956,16325,0.1046,0.3418,44.78,0.0626,1388,814,1,0
GEN-001730,TreatmentB,B02,97.63,909112,16215,0.0646,0.1055,45.27,0.1526,1578,297,0,0
GEN-001731,TreatmentA,B02,118.28,1810946,10584,0.0074,0.2016,48.4,0.0361,2698,313,0,0
GEN-001732,TreatmentB,B03,76.03,1587625,15408,0.0506,0.1857,43.67,0.0968,1203,534,1,1
GEN-001733,TreatmentA,B03,114.78,724617,10922,0.0432,0.1676,43.86,0.1295,1384,506,0,0
GEN-001734,TreatmentB,B03,101.14,894565,15297,0.0035,0.2254,49.06,0.1621,626,406,1,0
GEN-001735,Control,B01,74.62,1317146,19705,0.0489,0.0637,44.27,0.1551,1742,64,1,0
GEN-001736,Control,B02,98.91,1577866,13065,0.0274,0.0978,46.48,0.1752,3039,49,0,1
GEN-001737,TreatmentB,B03,109.23,1299393,15343,0.0785,0.1002,48.6,0.3589,2991,372,1,0
GEN-001738,Control,B03,103.09,360508,14987,0.02,0.2491,46.51,0.4586,1339,1135,1,1
GEN-001739,Control,B02,84.29,4495425,11182,0.0231,0.1882,46.17,0.1414,1873,-6,0,0
GEN-001740,Control,B02,79.42,1624988,11796,0.0118,0.0176,44.91,0.1683,1531,40,0,1
GEN-001741,TreatmentB,B02,136.27,436614,17194,0.0497,0.0851,44.41,0.1848,1174,479,1,1
GEN-001742,TreatmentA,B02,105.05,3632297,12018,0.0973,0.0832,45.1,0.1909,1291,92,0,0
GEN-001743,TreatmentA,B02,99.93,1009980,15844,0.0898,0.0956,47.56,0.1162,1098,245,0,1
GEN-001744,TreatmentB,B03,129.46,4811655,14560,0.0357,0.0667,46.69,0.1003,1305,489,0,1
GEN-001745,TreatmentB,B03,105.72,717127,18593,0.0574,0.1302,45.72,0.1353,2286,633,1,1
GEN-001746,TreatmentA,B03,99.71,1210659,13011,0.05,0.1255,47.77,0.1296,4616,69,1,1
GEN-001747,Control,B01,107.34,3804107,14488,0.0643,0.2093,46.68,0.2354,1674,316,0,1
GEN-001748,Control,B03,97.65,1617911,16049,0.0751,0.1136,45.2,0.2726,1863,29,1,0
GEN-001749,Control,B01,93.34,4597401,16184,0.145,0.1025,45.94,0.4649,1549,-162,0,0
GEN-001750,Control,B02,113.89,813163,18477,0.0126,0.0952,45.57,0.1147,972,263,1,1
GEN-001751,Control,B01,91.42,387744,14025,0.0321,0.143,47.13,0.2884,3072,114,1,1
GEN-001752,Control,B02,105.78,778017,9882,0.0327,0.2499,48.16,0.2064,3433,177,0,0
GEN-001753,TreatmentB,B02,112.16,5787157,13145,0.0588,0.0898,46.34,0.2803,1590,502,0,1
GEN-001754,Control,B03,83.21,1849931,9586,0.1007,0.1406,54.05,0.1464,1473,635,0,0
GEN-001755,Control,B03,94.72,1369458,15850,0.0068,0.1683,46.82,0.0762,922,208,1,0
GEN-001756,TreatmentA,B03,90.0,1366562,14933,0.0184,0.0943,44.48,0.0721,3428,131,1,1
GEN-001757,TreatmentA,B02,92.72,2475203,13307,0.0358,0.0824,46.37,0.0942,2072,134,1,1
GEN-001758,TreatmentB,B01,85.36,3222982,17299,0.0405,0.114,45.15,0.1847,1227,477,1,0
GEN-001759,TreatmentB,B03,90.43,2182140,16440,0.0192,0.0462,44.63,0.3133,2576,796,1,0
GEN-001760,TreatmentB,B01,84.3,2774163,13993,0.0309,0.1622,46.17,0.2517,2293,295,0,0
GEN-001761,Control,B02,125.23,2318497,10419,0.0241,0.1765,45.7,0.2023,1940,281,1,1
GEN-001762,TreatmentA,B01,110.28,1876244,14558,0.0333,0.1115,47.8,0.3216,1516,131,0,0
GEN-001763,TreatmentB,B02,75.78,1529877,13095,0.0125,0.13,45.91,0.2492,1445,593,0,1
GEN-001764,TreatmentB,B02,116.3,3927700,17909,0.0197,0.1055,41.54,0.1977,1824,451,1,0
GEN-001765,Control,B03,102.31,972717,12042,0.043,0.1047,46.85,0.1525,841,-50,0,1
GEN-001766,TreatmentB,B01,124.77,2422369,11502,0.0302,0.1027,47.69,0.2078,2299,357,1,0
GEN-001767,Control,B01,98.42,1305991,13124,0.0314,0.1937,47.25,0.2799,1098,125,1,0
GEN-001768,TreatmentB,B01,148.73,597114,12355,0.0328,0.1342,46.49,0.2856,2758,914,1,1
GEN-001769,TreatmentB,B02,113.37,394740,18614,0.0604,0.1693,45.94,0.0734,1301,639,1,1
GEN-001770,TreatmentA,B01,90.23,715261,10300,0.0315,0.0792,45.06,0.3656,1543,37,0,0
GEN-001771,TreatmentA,B01,112.95,2279895,13222,0.0418,0.0953,46.29,0.4177,2000,367,1,0
GEN-001772,TreatmentA,B03,83.66,1408167,13118,0.0519,0.1566,45.4,0.1315,1646,289,0,0
GEN-001773,Control,B01,93.95,3130272,15739,0.1111,0.1268,47.33,0.1912,1472,328,0,1
GEN-001774,TreatmentB,B03,106.69,729443,14547,0.0326,0.0581,49.84,0.0815,1532,836,0,1
GEN-001775,TreatmentB,B01,83.51,577802,16097,0.0487,0.233,42.66,0.4022,1086,410,0,1
GEN-001776,TreatmentB,B03,82.51,1410454,15350,0.0398,0.0319,49.96,0.1098,1425,370,1,1
GEN-001777,TreatmentB,B03,100.55,1020411,14711,0.0224,0.1332,45.92,0.472,3016,284,0,1
GEN-001778,Control,B02,71.74,1606691,15035,0.0875,0.0804,51.14,0.3687,1791,-131,0,0
GEN-001779,TreatmentA,B02,92.54,2391639,15674,0.072,0.1846,44.37,0.1818,1976,235,0,1
GEN-001780,TreatmentA,B02,105.26,377720,13833,0.0202,0.1461,45.96,0.0773,3729,303,1,1
GEN-001781,TreatmentA,B03,79.98,3091959,15312,0.0337,0.1489,47.33,0.1458,1596,291,0,1
GEN-001782,Control,B03,93.07,2964225,13871,0.0228,0.1721,45.09,0.1333,1096,424,1,1
GEN-001783,TreatmentA,B01,86.02,1478769,13597,0.0374,0.0547,48.85,0.0723,1147,798,1,1
GEN-001784,Control,B02,96.72,2413727,10367,0.0097,0.1351,45.59,0.4453,1798,590,0,0
GEN-001785,TreatmentA,B03,111.5,1875357,13345,0.0971,0.2125,42.59,0.4635,1458,285,1,1
GEN-001786,TreatmentB,B03,82.87,2426191,12942,0.0283,0.1037,44.21,0.1933,3096,1302,1,0
GEN-001787,TreatmentA,B03,116.23,803076,13759,0.0698,0.1981,47.65,0.1772,2345,433,0,1
GEN-001788,Control,B01,97.53,4271384,12027,0.0065,0.1119,44.85,0.0694,2749,228,1,1
GEN-001789,TreatmentA,B02,124.55,1334936,13769,0.0684,0.0915,45.58,0.0695,2250,175,0,1
GEN-001790,TreatmentA,B03,89.08,875955,16941,0.0432,0.1983,47.67,0.1179,2037,193,1,0
GEN-001791,Control,B02,108.24,1512084,12020,0.0457,0.1772,48.62,0.1295,2015,224,0,0
GEN-001792,TreatmentB,B03,112.41,1449998,14156,0.0386,0.28,49.44,0.2677,1534,537,0,1
GEN-001793,Control,B01,66.95,1480075,9113,0.0458,0.0547,43.52,0.32,2101,209,0,0
GEN-001794,TreatmentA,B03,91.4,1050029,16451,0.025,0.1114,47.68,0.2846,1051,389,1,1
GEN-001795,Control,B01,54.47,837359,12576,0.0636,0.1218,45.63,0.1404,1253,327,0,1
GEN-001796,TreatmentB,B02,109.72,510367,16452,0.0511,0.2173,43.47,0.1507,946,1576,1,0
GEN-001797,TreatmentA,B01,82.47,1568585,17290,0.0655,0.1093,44.12,0.0777,2368,386,0,1
GEN-001798,Control,B03,92.35,1333211,13812,0.0546,0.1908,47.52,0.1994,2416,-122,0,1
GEN-001799,Control,B01,126.91,1373680,10957,0.0825,0.0257,45.94,0.2333,1549,796,1,0
GEN-001800,TreatmentB,B02,116.63,2340330,13402,0.0376,0.0913,45.43,0.1994,977,553,1,0
GEN-001801,TreatmentB,B03,87.12,3390331,16655,0.0471,0.1665,48.88,0.3518,1281,2397,1,0
GEN-001802,Control,B02,111.36,1780981,14355,0.0911,0.2063,44.32,0.1992,2121,152,0,0
GEN-001803,TreatmentA,B02,90.33,1108217,12492,0.1098,0.1767,47.97,0.0989,1321,499,0,0
GEN-001804,TreatmentB,B02,74.93,1425217,15068,0.0428,0.1048,44.44,0.308,1375,652,1,0
GEN-001805,Control,B03,111.78,2324101,14041,0.1744,0.0349,44.47,0.2107,1887,-60,0,0
GEN-001806,TreatmentA,B02,117.29,1422122,14795,0.0049,0.0799,41.89,0.0835,3198,245,1,1
GEN-001807,TreatmentA,B01,114.71,3413107,13641,0.0243,0.2037,47.79,0.1643,1835,447,0,0
GEN-001808,Control,B02,110.55,2235023,16576,0.0396,0.101,45.25,0.2492,1900,637,1,1
GEN-001809,TreatmentA,B01,83.49,1274968,12568,0.015,0.2574,45.96,0.5113,1163,511,0,1
GEN-001810,TreatmentB,B03,112.01,1621191,19682,0.0294,0.1519,45.98,0.4077,1713,666,1,1
GEN-001811,Control,B01,81.56,3017132,15010,0.0678,0.0548,50.34,0.136,1445,-89,0,0
GEN-001812,TreatmentB,B02,93.05,1266420,14850,0.0221,0.1371,51.08,0.2973,627,1207,1,0
GEN-001813,Control,B03,81.91,686529,15837,0.1019,0.2009,48.4,0.1777,1105,-233,0,1
GEN-001814,TreatmentB,B03,88.36,2801297,13333,0.0565,0.093,50.64,0.1697,1957,490,0,0
GEN-001815,TreatmentA,B03,101.24,426477,13702,0.0279,0.1269,46.61,0.0951,1514,72,0,1
GEN-001816,TreatmentB,B01,115.62,1365439,13668,0.0145,0.128,46.23,0.1922,1269,719,1,1
GEN-001817,Control,B02,104.16,1324237,9215,0.0242,0.0643,46.36,0.3288,1269,142,0,0
GEN-001818,TreatmentB,B03,131.64,1554261,15460,0.0371,0.1232,51.94,0.3033,2119,706,0,0
GEN-001819,Control,B02,105.4,840881,13307,0.0251,0.1006,47.18,0.2306,1086,156,0,0
GEN-001820,TreatmentA,B03,117.78,2184614,11761,0.0203,0.1598,44.7,0.2553,3381,655,0,1
GEN-001821,Control,B01,83.46,532953,13600,0.0447,0.1231,48.5,0.189,2249,-138,0,0
GEN-001822,TreatmentA,B02,91.87,711694,17585,0.0311,0.1087,40.14,0.1088,1319,150,1,0
GEN-001823,TreatmentA,B03,104.84,1191341,18224,0.058,0.0802,46.9,0.1534,1800,86,1,1
GEN-001824,Control,B03,91.95,749506,16094,0.0489,0.1486,49.74,0.1051,1504,242,0,0
GEN-001825,Control,B02,75.53,1201118,13171,0.0132,0.1877,45.58,0.3219,1847,-115,0,1
GEN-001826,TreatmentB,B02,121.92,1584354,15388,0.0589,0.1622,46.8,0.2955,2678,1076,1,1
GEN-001827,TreatmentA,B02,108.18,1193841,16224,0.1403,0.1424,49.9,0.1908,920,454,0,1
GEN-001828,TreatmentB,B01,105.85,2783468,14943,0.0123,0.0506,46.85,0.3729,1498,875,1,0
GEN-001829,TreatmentA,B03,130.76,552541,11566,0.0531,0.2224,42.39,0.2297,2731,254,0,0
GEN-001830,TreatmentA,B02,84.79,2255825,16503,0.0354,0.1643,43.39,0.1775,1890,423,1,0
GEN-001831,TreatmentA,B01,91.21,224000,15991,0.0608,0.1257,49.25,0.1305,1086,163,0,0
GEN-001832,TreatmentB,B03,112.6,1306180,14934,0.1501,0.0821,49.46,0.1105,1679,452,1,1
GEN-001833,TreatmentB,B02,96.73,700563,16966,0.0526,0.1513,45.23,0.2991,1026,1241,1,1
GEN-001834,TreatmentB,B03,96.53,2590922,16399,0.0849,0.0953,42.36,0.2483,1858,901,0,0
GEN-001835,Control,B01,103.68,740052,14996,0.0399,0.2292,45.81,0.2471,974,-77,1,1
GEN-001836,TreatmentB,B02,114.91,3717279,13711,0.027,0.2129,45.46,0.2043,633,527,0,1
GEN-001837,TreatmentA,B01,102.11,2429530,10758,0.0332,0.1874,47.15,0.2533,1762,119,0,0
GEN-001838,TreatmentB,B03,113.95,607598,14223,0.0691,0.1171,45.65,0.0532,1106,643,0,1
GEN-001839,TreatmentB,B03,109.38,2827393,16281,0.18,0.1961,48.89,0.0386,2650,905,0,0
GEN-001840,TreatmentB,B02,91.98,2125976,14836,0.046,0.1282,48.07,0.1455,1425,323,1,1
GEN-001841,TreatmentB,B03,89.41,1518572,15219,0.0389,0.1823,46.24,0.0319,1323,775,1,0
GEN-001842,TreatmentB,B03,112.09,3964161,18308,0.0271,0.198,49.92,0.134,828,610,1,0
GEN-001843,TreatmentA,B01,107.15,3102755,15918,0.0542,0.1474,43.26,0.1247,1170,511,1,0
GEN-001844,TreatmentA,B03,94.17,509529,13474,0.1421,0.1191,44.07,0.0923,1334,947,0,1
GEN-001845,TreatmentB,B03,107.4,721615,17590,0.0052,0.1986,49.15,0.0443,2177,550,1,0
GEN-001846,TreatmentA,B01,99.36,372102,17155,0.0311,0.1276,49.37,0.2171,1616,1710,1,0
GEN-001847,TreatmentA,B03,84.79,1494722,15217,0.0053,0.1506,46.46,0.253,1426,544,1,1
GEN-001848,TreatmentB,B01,83.56,3184315,13364,0.0151,0.1265,45.96,0.1999,1522,377,0,0
GEN-001849,TreatmentB,B03,107.85,1276238,15056,0.0558,0.2255,42.0,0.1905,2311,660,1,0
GEN-001850,TreatmentB,B02,89.18,1407038,12201,0.0235,0.1033,45.6,0.0998,1404,1177,1,1
GEN-001851,TreatmentB,B01,97.1,2655196,15055,0.0297,0.1688,47.28,0.0776,1077,814,1,0
GEN-001852,TreatmentA,B03,75.33,1618291,15011,0.0158,0.0748,46.69,0.1546,1503,725,1,0
GEN-001853,TreatmentA,B02,83.87,1476165,14635,0.0148,0.2377,43.9,0.2448,1435,418,1,1
GEN-001854,TreatmentA,B03,112.54,1076896,15509,0.0131,0.1628,49.71,0.2934,2473,23,0,0
GEN-001855,TreatmentA,B01,108.38,1685724,16118,0.0264,0.0499,45.1,0.1607,2636,376,1,1
GEN-001856,Control,B03,109.96,1003137,16848,0.0589,0.0981,47.41,0.1871,1143,-167,0,1
GEN-001857,Control,B02,107.62,806717,14338,0.1631,0.17,45.55,0.285,2666,1643,1,1
GEN-001858,TreatmentA,B01,93.72,1338669,14715,0.0867,0.0751,46.96,0.3524,1588,332,1,0
GEN-001859,Control,B03,113.9,514545,13032,0.1025,0.1904,43.1,0.1227,1130,-80,0,0
GEN-001860,TreatmentA,B03,84.58,3746095,15797,0.028,0.1554,43.6,0.2846,1319,240,1,0
GEN-001861,TreatmentB,B01,103.8,1207062,15627,0.0944,0.2531,47.73,0.1304,1220,1137,1,0
GEN-001862,TreatmentB,B01,107.93,781618,14720,0.017,0.1133,48.53,0.2505,1411,631,1,0
GEN-001863,Control,B03,68.37,1647169,13690,0.0456,0.1608,44.55,0.1742,1333,218,1,0
GEN-001864,TreatmentA,B03,107.27,607249,13458,0.0304,0.1182,44.61,0.2127,1469,661,1,0
GEN-001865,Control,B03,101.6,1377508,10239,0.036,0.1719,47.74,0.2285,2428,728,0,1
GEN-001866,Control,B02,112.01,3302337,16318,0.0063,0.1382,47.65,0.1191,1923,328,1,0
GEN-001867,TreatmentB,B02,109.86,2463377,17687,0.0696,0.0919,47.4,0.2349,1369,901,0,1
GEN-001868,TreatmentB,B03,110.2,2284594,16641,0.0526,0.1794,46.48,0.1546,1856,785,1,0
GEN-001869,Control,B03,99.31,2527066,12441,0.0567,0.0668,46.92,0.2175,1460,195,0,1
GEN-001870,TreatmentA,B03,128.51,757627,13786,0.0124,0.2613,46.14,0.2907,1465,477,0,1
GEN-001871,TreatmentB,B02,83.72,1792164,15779,0.0244,0.0314,48.77,0.0844,1156,898,1,1
GEN-001872,TreatmentA,B03,102.06,1628593,14436,0.0118,0.1053,44.47,0.1887,1199,567,1,1
GEN-001873,Control,B01,123.55,1686725,15509,0.0553,0.2094,43.5,0.0925,1307,38,1,0
GEN-001874,TreatmentA,B01,121.18,1467816,13445,0.0369,0.1128,48.02,0.0786,1110,101,0,1
GEN-001875,TreatmentB,B01,119.35,787654,15166,0.0067,0.03,46.43,0.223,1980,715,0,1
GEN-001876,TreatmentA,B03,109.84,1966622,15865,0.0148,0.1052,48.31,0.3634,1227,529,1,0
GEN-001877,Control,B01,94.11,2262518,12616,0.0433,0.108,49.97,0.2132,1568,27,0,0
GEN-001878,Control,B02,115.83,1267899,15343,0.0057,0.2172,47.74,0.0676,1346,24,1,0
GEN-001879,Control,B01,101.47,1651443,8575,0.0322,0.1168,49.7,0.094,933,416,0,0
GEN-001880,Control,B02,87.93,717771,11991,0.045,0.1188,47.23,0.2805,3747,425,1,0
GEN-001881,TreatmentB,B02,96.21,1366019,13630,0.026,0.0869,45.68,0.1555,3317,1085,1,1
GEN-001882,TreatmentB,B02,102.02,3669069,16237,0.0106,0.151,45.06,0.0761,2124,994,1,1
GEN-001883,TreatmentA,B02,118.38,1087037,14732,0.1136,0.2721,50.15,0.1794,1443,837,0,0
GEN-001884,TreatmentB,B01,67.74,1331787,10716,0.0295,0.1744,45.03,0.1377,1172,653,1,0
GEN-001885,TreatmentA,B02,82.51,1100954,15311,0.041,0.0679,46.72,0.1736,2110,510,1,1
GEN-001886,Control,B02,106.0,1697686,13222,0.0198,0.0543,45.48,0.3858,1698,1518,1,0
GEN-001887,Control,B03,121.77,1687003,17617,0.0344,0.1082,46.81,0.3155,1888,-38,1,1
GEN-001888,TreatmentB,B02,107.24,1734748,17257,0.0184,0.087,45.0,0.1213,2045,313,0,1
GEN-001889,TreatmentB,B03,89.29,1793572,10973,0.0543,0.0403,44.94,0.1757,1147,630,0,0
GEN-001890,Control,B02,128.86,2002385,12544,0.0444,0.0831,45.3,0.2671,968,350,0,1
GEN-001891,TreatmentB,B02,116.76,2259242,15620,0.0059,0.125,44.17,0.1259,1282,346,1,0
GEN-001892,Control,B01,135.67,1090290,14759,0.0957,0.1336,48.46,0.154,2194,342,0,0
GEN-001893,Control,B01,80.38,1561976,14310,0.0309,0.1828,48.96,0.1352,1689,203,0,0
GEN-001894,TreatmentB,B03,113.43,1163756,13135,0.008,0.179,46.25,0.3112,2192,442,1,1
GEN-001895,Control,B02,90.09,758686,16437,0.0299,0.1017,44.79,0.2098,2474,-71,1,0
GEN-001896,TreatmentB,B02,102.92,1751794,14203,0.0357,0.1721,50.27,0.1463,3057,472,1,0
GEN-001897,TreatmentA,B01,87.05,1094450,14106,0.0997,0.1091,43.35,0.0424,1675,527,0,1
GEN-001898,TreatmentB,B01,116.17,1091997,13572,0.0659,0.074,44.15,0.3025,1406,655,0,0
GEN-001899,TreatmentB,B03,72.9,1781432,14276,0.0236,0.125,44.83,0.1043,1973,399,1,1
GEN-001900,Control,B01,64.8,2212242,14312,0.0183,0.0954,45.64,0.3331,1114,27,0,0
GEN-001901,TreatmentA,B01,122.54,278718,11888,0.0668,0.1715,42.59,0.1864,1532,82,0,0
GEN-001902,TreatmentA,B03,94.54,2637562,17909,0.0469,0.2187,49.44,0.2104,1373,645,1,0
GEN-001903,Control,B03,110.73,2536998,15693,0.0056,0.147,46.09,0.1173,2427,-104,1,1
GEN-001904,Control,B03,86.4,1257907,13463,0.0164,0.1279,47.76,0.1174,684,-213,0,1
GEN-001905,Control,B03,99.73,1275881,16608,0.0649,0.089,49.73,0.2787,1895,38,1,0
GEN-001906,TreatmentB,B03,108.91,3269383,15127,0.0271,0.0911,46.86,0.1387,1770,1159,1,1
GEN-001907,TreatmentB,B03,82.91,907893,15882,0.0804,0.1661,46.6,0.2711,1042,844,1,0
GEN-001908,TreatmentA,B03,116.03,765419,11330,0.0368,0.0953,43.87,0.2701,695,146,0,0
GEN-001909,TreatmentB,B01,121.17,3175876,17325,0.0468,0.1709,49.91,0.1251,1233,511,1,0
GEN-001910,Control,B01,85.7,687183,14113,0.0197,0.1066,45.18,0.1353,1629,71,1,0
GEN-001911,TreatmentA,B02,93.43,3764951,14014,0.0073,0.0963,46.29,0.3818,2249,557,1,0
GEN-001912,TreatmentB,B02,98.53,1019126,14804,0.0878,0.3038,49.86,0.1573,1113,436,1,0
GEN-001913,Control,B03,105.49,1420292,9144,0.0147,0.1521,47.14,0.2658,1517,316,1,1
GEN-001914,TreatmentB,B02,83.17,682215,15031,0.0191,0.2297,49.9,0.2329,2567,452,0,1
GEN-001915,TreatmentB,B03,95.34,2320289,15900,0.06,0.1546,45.15,0.0569,1872,792,1,0
GEN-001916,TreatmentA,B02,106.29,2770292,15475,0.1285,0.1794,46.59,0.0692,1632,369,0,0
GEN-001917,TreatmentB,B03,99.92,604102,15365,0.1089,0.1168,48.07,0.1743,1541,504,0,0
GEN-001918,Control,B01,95.78,4490192,12630,0.1072,0.1974,46.66,0.0765,1343,287,0,0
GEN-001919,TreatmentB,B02,92.92,2277708,12819,0.046,0.114,49.45,0.155,2067,478,0,0
GEN-001920,Control,B03,63.17,1390632,15271,0.0601,0.1491,44.99,0.2155,1037,-203,0,1
GEN-001921,Control,B01,85.74,926507,11459,0.0927,0.136,49.24,0.1701,1980,10,0,0
GEN-001922,TreatmentA,B01,97.33,1291268,13941,0.0147,0.1064,50.8,0.2456,1563,755,1,0
GEN-001923,Control,B01,110.08,1953479,12304,0.0355,0.1684,43.95,0.0504,1401,-143,0,0
GEN-001924,TreatmentA,B03,91.96,1736730,15062,0.0177,0.2608,47.62,0.237,1906,665,1,1
GEN-001925,Control,B02,98.18,711932,17380,0.0149,0.0952,43.9,0.133,2513,-36,0,1
GEN-001926,TreatmentB,B03,118.56,1358760,15872,0.1644,0.1671,44.78,0.1119,4282,753,0,0
GEN-001927,Control,B03,114.69,877918,13650,0.1289,0.0709,45.47,0.2005,972,-162,0,0
GEN-001928,Control,B01,61.88,1610418,14027,0.1121,0.1921,47.22,0.0609,2434,304,0,0
GEN-001929,Control,B02,120.76,1200532,16202,0.0239,0.2497,46.07,0.1554,1635,179,1,1
GEN-001930,TreatmentA,B02,97.53,1764420,14196,0.1456,0.2088,44.72,0.3457,1014,355,0,1
GEN-001931,TreatmentB,B03,120.0,2923229,14955,0.0673,0.1025,45.63,0.1245,2588,368,1,1
GEN-001932,TreatmentA,B02,103.61,538947,13346,0.0326,0.0676,49.53,0.2649,2239,478,0,0
GEN-001933,TreatmentA,B02,107.26,1280680,14157,0.0378,0.1242,47.11,0.3095,1123,322,0,0
GEN-001934,Control,B02,85.67,1851873,13171,0.0891,0.2653,42.34,0.1665,1521,388,0,0
GEN-001935,Control,B02,118.8,894393,15110,0.0092,0.0706,45.92,0.016,1431,155,0,1
GEN-001936,Control,B01,93.5,1247011,16374,0.0633,0.3203,50.6,0.4422,1657,-235,0,1
GEN-001937,TreatmentA,B03,91.17,912897,16313,0.0335,0.1831,49.75,0.1848,1807,284,1,0
GEN-001938,TreatmentA,B01,101.18,366779,16290,0.0494,0.1617,47.55,0.3629,1144,830,1,1
GEN-001939,TreatmentB,B03,91.43,603675,18164,0.0213,0.0903,42.89,0.2464,1142,1297,1,0
GEN-001940,TreatmentA,B02,89.54,608222,13937,0.0802,0.1181,46.25,0.3118,1799,429,0,0
GEN-001941,Control,B02,105.73,699204,13122,0.0362,0.2031,45.12,0.2634,1418,-106,0,1
GEN-001942,TreatmentA,B03,96.44,2795218,14830,0.053,0.1605,44.18,0.2695,963,722,1,0
GEN-001943,TreatmentA,B03,74.14,577313,15628,0.0603,0.2868,46.47,0.1597,1352,233,0,0
GEN-001944,TreatmentA,B03,85.9,780325,17945,0.0251,0.1386,45.25,0.2702,3161,1137,1,0
GEN-001945,TreatmentB,B01,105.5,996745,14968,0.0349,0.1924,46.68,0.158,1319,628,1,1
GEN-001946,Control,B02,96.29,555162,13675,0.0638,0.0564,45.17,0.1191,1160,14,0,1
GEN-001947,TreatmentA,B01,97.22,1656640,15125,0.0892,0.2645,48.22,0.1547,1202,431,0,0
GEN-001948,Control,B03,99.52,1169340,8676,0.0334,0.143,46.65,0.2798,1297,-209,0,1
GEN-001949,TreatmentA,B02,104.76,2106812,15815,0.0278,0.0466,44.63,0.3099,1897,159,1,0
GEN-001950,TreatmentB,B01,92.82,1915859,16925,0.2022,0.1121,48.0,0.1591,1074,342,0,1
GEN-001951,TreatmentA,B01,100.13,2607484,12646,0.0872,0.1445,46.3,0.1043,1250,276,0,0
GEN-001952,TreatmentA,B03,116.14,1222195,14808,0.0561,0.1124,48.41,0.3259,1641,368,1,0
GEN-001953,TreatmentB,B03,103.57,1257339,16835,0.0653,0.1577,44.51,0.3108,2906,1086,1,1
GEN-001954,Control,B02,97.0,1429686,15972,0.0261,0.1351,44.78,0.0942,1774,285,0,1
GEN-001955,Control,B02,95.92,1302303,13756,0.0987,0.0785,47.22,0.1282,1693,-113,0,1
GEN-001956,Control,B02,88.25,3220156,15462,0.0062,0.1203,49.14,0.193,2505,422,1,0
GEN-001957,Control,B02,98.96,2166546,13743,0.0186,0.032,44.24,0.261,1957,198,0,0
GEN-001958,TreatmentB,B02,89.82,1082491,14730,0.084,0.1122,49.42,0.0463,1815,347,0,1
GEN-001959,Control,B02,107.82,1562766,12566,0.0501,0.1151,49.42,0.1769,1062,379,0,0
GEN-001960,TreatmentA,B03,111.22,645156,15840,0.014,0.1159,43.29,0.2553,965,1405,1,0
GEN-001961,Control,B01,78.72,830055,11124,0.0669,0.2152,47.61,0.2913,896,232,0,1
GEN-001962,TreatmentA,B01,118.32,1233346,15416,0.0125,0.2183,46.01,0.0454,1298,81,1,0
GEN-001963,TreatmentB,B01,74.85,235313,18212,0.0145,0.0484,47.84,0.2971,1597,816,1,0
GEN-001964,TreatmentA,B02,89.52,876693,13177,0.1009,0.128,44.51,0.2097,1104,95,0,0
GEN-001965,Control,B01,90.44,1004255,17701,0.0244,0.1126,49.08,0.2973,1118,-197,1,0
