sample_id,group,batch,measure_1,resolution_ang,r_free,chain_length_aa,molecular_weight_kda,fraction_helix,fraction_sheet,mean_b_factor,radius_gyration_ang,ligand_count,isoelectric_point,target_a,target_b
STR-001649,Control,B02,80.24,1.95,0.2383,221,16.2,0.5236,0.198,65.79,36.44,3,8.61,1,0
STR-001650,Control,B02,93.5,2.53,0.2839,252,30.26,0.4022,0.4226,28.41,20.56,2,4.96,0,0
STR-001651,Control,B03,106.52,2.64,0.1956,112,16.71,0.3795,0.241,65.89,27.06,0,9.33,0,0
STR-001652,TreatmentA,B01,115.06,1.86,0.2117,257,29.76,0.6355,0.0472,33.23,26.28,1,8.28,0,0
STR-001653,TreatmentB,B01,83.73,2.41,0.292,118,44.46,0.2769,0.4641,16.63,26.17,0,6.12,0,0
STR-001654,TreatmentA,B02,114.07,1.57,0.2228,479,32.07,0.2585,0.0854,42.02,32.93,0,8.31,1,1
STR-001655,TreatmentB,B03,92.37,1.45,0.2629,145,26.85,0.3453,0.1159,82.88,26.03,2,5.38,0,1
STR-001656,Control,B01,100.84,2.33,0.2869,150,28.04,0.2674,0.0828,69.65,20.04,2,9.41,0,1
STR-001657,Control,B02,111.36,2.48,0.2958,183,25.78,0.401,0.2283,49.38,22.47,2,5.26,0,1
STR-001658,TreatmentA,B02,113.43,4.8,0.2264,363,16.66,0.3907,0.2199,14.62,27.84,2,10.68,0,0
STR-001659,TreatmentA,B03,91.65,1.23,0.2147,125,47.63,0.3723,0.2739,54.44,20.23,2,6.61,1,1
STR-001660,TreatmentB,B01,103.22,1.61,0.2053,1106,66.42,0.4774,0.1832,41.3,15.88,4,7.17,1,1
STR-001661,TreatmentB,B02,93.77,1.4,0.2152,168,25.84,0.58,0.3229,26.85,18.71,3,7.69,1,1
STR-001662,Control,B02,97.26,2.18,0.189,158,46.96,0.4395,0.323,45.93,30.05,4,8.91,1,0
STR-001663,TreatmentA,B01,99.37,4.11,0.1744,68,32.74,0.4718,0.3888,45.34,23.37,2,5.11,0,0
STR-001664,TreatmentB,B02,119.75,2.1,0.2163,114,72.95,0.4987,0.3647,11.21,25.15,3,7.56,0,1
STR-001665,Control,B01,104.86,2.03,0.1941,339,24.09,0.3096,0.4693,37.56,24.14,2,9.22,1,0
STR-001666,TreatmentB,B03,123.41,2.11,0.2632,343,36.69,0.3626,0.2848,31.9,28.9,2,10.11,0,0
STR-001667,TreatmentA,B02,61.71,2.82,0.2179,549,43.56,0.2767,0.3931,34.41,20.69,0,8.91,0,0
STR-001668,TreatmentB,B01,121.14,1.4,0.1994,435,43.03,0.1992,0.1948,26.65,28.89,3,3.89,1,1
STR-001669,Control,B01,97.75,2.6,0.2016,343,30.91,0.3967,0.4288,41.92,14.02,2,6.59,1,1
STR-001670,TreatmentA,B03,134.96,1.73,0.212,327,106.66,0.4957,0.4991,25.52,25.38,2,8.23,1,1
STR-001671,TreatmentB,B02,92.63,1.39,0.2117,178,38.74,0.3952,0.2748,44.42,11.98,2,6.68,1,1
STR-001672,TreatmentB,B01,99.81,0.82,0.2796,235,41.56,0.4073,0.2142,35.98,30.12,0,7.99,1,0
STR-001673,TreatmentB,B03,82.18,0.99,0.2158,151,27.53,0.2687,0.3922,12.57,18.59,2,10.29,1,0
STR-001674,TreatmentA,B02,78.89,1.85,0.2073,254,39.04,0.2579,0.2931,30.19,32.8,2,5.07,1,0
STR-001675,TreatmentA,B02,90.75,2.66,0.2022,235,89.22,0.1994,0.1851,65.15,33.01,1,5.1,1,0
STR-001676,Control,B03,109.69,2.48,0.3004,518,42.9,0.3243,0.2709,52.49,24.86,1,3.95,0,0
STR-001677,TreatmentA,B02,79.64,1.92,0.2518,403,32.11,0.7315,0.2248,35.05,18.13,1,2.87,1,0
STR-001678,Control,B02,113.43,2.01,0.206,100,143.2,0.3102,0.3977,50.71,29.81,7,7.12,0,1
STR-001679,TreatmentA,B03,64.59,2.3,0.2412,286,27.24,0.553,0.2649,33.01,19.43,5,7.23,0,1
STR-001680,Control,B03,98.25,2.49,0.2345,254,48.52,0.417,0.2285,46.93,23.76,1,7.26,1,0
STR-001681,Control,B01,117.37,1.47,0.2138,636,62.21,0.29,0.205,26.18,20.64,5,8.31,1,1
STR-001682,TreatmentA,B01,97.11,2.62,0.2657,276,13.52,0.4498,0.4789,13.57,33.11,5,6.69,0,1
STR-001683,Control,B01,90.81,1.84,0.2692,103,51.71,0.3942,0.3694,48.4,20.15,3,8.13,0,0
STR-001684,TreatmentA,B01,118.36,1.89,0.1833,199,68.4,0.4338,0.5207,30.17,32.34,4,5.29,0,0
STR-001685,TreatmentB,B02,87.68,2.74,0.2415,93,126.2,0.2771,0.1677,9.94,6.92,1,6.61,1,1
STR-001686,TreatmentB,B01,90.56,1.86,0.2332,297,39.87,0.5243,0.2655,5.39,12.74,1,5.34,1,1
STR-001687,TreatmentA,B02,84.47,2.14,0.2718,198,20.69,0.1104,0.1531,34.12,19.98,1,7.03,0,1
STR-001688,Control,B02,105.31,2.19,0.298,236,19.42,0.219,0.2309,23.05,22.54,2,7.09,0,1
STR-001689,TreatmentA,B01,108.5,1.75,0.2108,208,52.9,0.1779,0.4151,41.7,20.85,2,9.41,0,0
STR-001690,Control,B03,87.87,4.48,0.1843,57,25.57,0.4294,0.4309,45.79,28.1,2,8.64,0,0
STR-001691,Control,B01,110.85,2.22,0.2662,213,31.99,0.4418,0.2465,50.84,22.44,1,4.14,0,0
STR-001692,TreatmentA,B02,96.99,0.9,0.2738,367,28.41,0.312,0.6618,42.99,23.24,5,9.32,1,0
STR-001693,TreatmentA,B01,91.12,1.0,0.2387,1146,45.63,0.2374,0.256,43.4,22.98,1,6.58,0,1
STR-001694,Control,B02,133.1,4.14,0.2288,211,28.89,0.5951,0.2467,38.64,16.55,3,8.44,0,0
STR-001695,TreatmentB,B03,98.55,0.85,0.2306,105,33.35,0.2713,0.3078,41.46,22.64,4,5.1,1,0
STR-001696,TreatmentB,B02,116.24,1.17,0.2208,172,32.44,0.6863,0.3263,10.34,20.69,2,7.14,1,1
STR-001697,TreatmentB,B01,112.45,2.33,0.1828,291,28.36,0.2018,0.3613,16.95,19.04,2,6.08,1,0
STR-001698,Control,B03,68.75,1.98,0.1504,141,29.76,0.3327,0.3476,50.87,25.19,3,9.23,0,0
STR-001699,Control,B02,111.48,2.09,0.2379,91,64.71,0.3709,0.3116,53.04,19.05,4,5.0,0,0
STR-001700,Control,B03,84.07,3.2,0.2086,363,60.11,0.2131,0.4799,40.85,22.39,5,5.87,1,0
STR-001701,TreatmentB,B01,101.16,1.62,0.2464,380,31.15,0.6317,0.1403,20.81,32.41,3,6.11,1,0
STR-001702,TreatmentA,B01,64.97,1.49,0.2544,163,35.99,0.4605,0.3457,15.27,16.45,2,5.87,0,1
STR-001703,TreatmentA,B01,120.8,0.99,0.2438,435,14.77,0.3149,0.0774,28.8,28.29,4,7.47,1,1
STR-001704,TreatmentB,B03,71.56,2.05,0.1976,481,60.6,0.5526,0.4057,28.6,26.91,0,10.85,1,1
STR-001705,Control,B02,130.84,2.62,0.2821,498,25.25,0.4188,0.3068,61.69,30.58,2,3.92,0,0
STR-001706,TreatmentB,B01,110.21,1.47,0.249,288,52.35,0.3087,0.2914,38.71,26.21,3,6.15,0,1
STR-001707,TreatmentB,B02,86.76,1.29,0.2109,359,45.84,0.5696,0.4484,17.01,22.11,1,6.72,1,1
STR-001708,TreatmentA,B03,103.12,1.84,0.2363,177,17.24,0.3089,0.6609,26.21,34.78,1,5.71,1,0
STR-001709,TreatmentB,B02,97.81,1.11,0.2041,262,26.5,0.4699,0.2404,38.67,14.95,1,8.08,1,1
STR-001710,Control,B01,105.53,1.61,0.2585,171,16.76,0.4575,0.2544,29.07,18.24,3,7.82,1,1
STR-001711,TreatmentA,B02,85.78,1.4,0.2146,132,5.81,0.3098,0.2871,17.37,23.17,3,7.17,1,0
STR-001712,TreatmentB,B02,93.26,1.6,0.2765,875,37.42,0.3759,0.1204,50.94,26.92,1,7.83,0,1
STR-001713,TreatmentA,B03,93.84,2.54,0.2581,453,64.01,0.3327,0.3582,8.79,22.37,3,7.89,0,0
STR-001714,TreatmentA,B01,85.71,1.17,0.2308,505,37.14,0.3315,0.2069,102.49,13.41,4,4.54,0,0
STR-001715,Control,B01,83.76,3.13,0.2139,429,46.59,0.2635,0.3005,42.78,16.34,1,7.07,1,1
STR-001716,TreatmentB,B03,98.28,0.31,0.2152,464,12.76,0.5158,0.3016,21.07,18.21,0,7.35,1,1
STR-001717,Control,B03,103.53,3.16,0.2856,250,41.95,0.6232,0.123,23.83,28.52,0,8.89,0,0
STR-001718,Control,B02,87.07,1.95,0.2504,238,33.86,0.5146,0.3533,40.94,21.33,2,5.82,0,0
STR-001719,TreatmentB,B02,98.11,1.73,0.1916,117,40.56,0.7173,0.3229,15.8,18.92,2,8.82,0,0
STR-001720,TreatmentA,B03,132.75,1.81,0.2391,135,32.27,0.431,0.2313,29.98,36.27,3,6.2,0,0
STR-001721,Control,B02,115.4,2.08,0.2514,355,29.28,0.1012,0.4106,55.47,18.81,1,6.24,1,0
STR-001722,TreatmentA,B01,104.95,1.79,0.2127,159,42.52,0.3555,0.1216,18.34,22.95,6,6.6,1,1
STR-001723,TreatmentB,B03,105.56,1.59,0.2481,285,42.9,0.3629,0.5464,54.25,30.73,0,4.71,0,0
STR-001724,TreatmentA,B01,96.29,2.52,0.2012,125,10.68,0.4326,0.1517,20.85,25.16,0,9.11,0,0
STR-001725,TreatmentA,B01,93.44,1.88,0.2845,219,57.23,0.463,0.1367,41.26,25.9,2,6.98,0,1
STR-001726,Control,B03,102.94,2.1,0.3203,322,29.3,0.3504,0.6135,44.19,17.85,2,5.82,0,0
STR-001727,TreatmentB,B01,124.52,0.99,0.2239,219,23.76,0.4657,0.3786,36.03,30.31,4,7.31,0,1
STR-001728,TreatmentA,B02,96.99,1.53,0.2402,228,18.85,0.4977,0.3132,18.71,35.33,2,7.7,0,0
STR-001729,Control,B01,87.84,2.42,0.1904,155,28.12,0.371,0.5131,30.67,17.76,1,5.56,0,0
STR-001730,TreatmentA,B03,69.04,1.98,0.2077,382,51.72,0.3211,0.1333,12.44,32.12,2,6.44,1,1
STR-001731,Control,B01,114.9,2.07,0.2459,521,13.06,0.8521,0.2104,30.76,21.69,0,4.83,1,0
STR-001732,Control,B03,103.89,2.72,0.2669,208,48.97,0.3256,0.2783,40.94,29.49,2,8.05,0,0
STR-001733,TreatmentA,B01,89.32,2.84,0.1849,173,19.75,0.4161,0.4248,26.22,31.84,2,9.09,0,0
STR-001734,TreatmentB,B01,86.48,0.78,0.2911,353,12.16,0.3552,0.3408,21.38,28.74,1,7.91,1,0
STR-001735,Control,B03,117.83,2.75,0.3031,158,42.52,0.6825,0.3626,34.46,18.58,4,7.86,0,1
STR-001736,Control,B01,119.35,1.29,0.1787,281,32.27,0.3918,0.2085,73.61,27.08,5,8.29,0,1
STR-001737,Control,B01,97.0,4.25,0.1782,858,14.6,0.4495,0.0871,45.43,27.26,0,6.89,0,1
STR-001738,TreatmentA,B02,117.66,1.79,0.2006,171,63.15,0.2228,0.3139,27.39,35.04,3,7.76,1,0
STR-001739,TreatmentA,B01,88.06,2.6,0.2402,159,102.25,0.1573,0.2897,20.88,14.25,3,5.55,0,0
STR-001740,TreatmentA,B02,93.44,1.86,0.2086,252,65.43,0.4145,0.2238,18.13,25.42,2,6.5,1,1
STR-001741,Control,B03,108.96,1.54,0.1633,322,35.67,0.4044,0.3961,35.27,29.31,1,8.14,1,1
STR-001742,TreatmentA,B02,118.46,1.21,0.2554,273,9.73,0.3525,0.4211,27.71,17.2,1,7.48,1,1
STR-001743,TreatmentB,B03,98.65,1.11,0.1927,176,63.16,0.5123,0.1148,8.92,25.83,2,5.3,1,0
STR-001744,TreatmentA,B02,85.51,2.19,0.205,415,38.1,0.5834,0.1246,49.42,25.15,3,9.38,0,0
STR-001745,TreatmentB,B01,104.19,3.32,0.1819,1177,43.65,0.4347,0.3476,53.71,28.7,5,8.08,1,1
STR-001746,Control,B03,142.04,2.23,0.2913,108,17.4,0.233,0.2288,47.69,23.57,4,8.81,0,1
STR-001747,TreatmentA,B02,95.62,1.48,0.1804,322,75.24,0.4199,0.1576,86.86,16.64,5,5.94,1,1
STR-001748,Control,B03,89.9,1.96,0.2005,171,29.82,0.4037,0.3099,36.78,23.72,3,4.96,1,0
STR-001749,Control,B01,89.91,2.04,0.2247,502,55.24,0.223,0.3646,51.74,26.84,2,7.37,1,0
STR-001750,TreatmentA,B02,124.23,2.53,0.1944,862,15.91,0.175,0.3621,24.3,28.83,4,6.29,1,1
STR-001751,TreatmentA,B01,105.05,1.61,0.2288,854,28.78,0.3916,0.2043,32.64,26.67,3,7.18,1,0
STR-001752,TreatmentB,B02,120.13,1.45,0.2538,496,16.39,0.4117,0.1245,26.51,20.67,2,3.67,1,0
STR-001753,TreatmentB,B01,103.38,0.95,0.2253,311,29.34,0.3859,0.5037,20.42,23.22,3,8.11,1,0
STR-001754,TreatmentA,B02,71.6,2.5,0.2841,322,11.1,0.597,0.1894,98.43,26.5,1,6.54,0,0
STR-001755,Control,B01,106.36,1.95,0.2556,263,54.84,0.4798,0.529,35.05,28.94,3,5.64,0,1
STR-001756,TreatmentA,B03,104.67,3.28,0.2026,191,20.25,0.5652,0.1608,25.74,29.44,5,6.1,0,1
STR-001757,Control,B01,106.68,2.25,0.2764,743,26.94,0.5008,0.3196,46.53,24.58,5,6.46,0,0
STR-001758,TreatmentB,B03,126.02,1.63,0.2025,485,82.55,0.3351,0.2583,14.43,24.08,3,5.78,1,0
STR-001759,TreatmentB,B02,75.88,1.11,0.2144,543,18.33,0.7052,0.159,12.1,24.3,4,6.63,1,0
STR-001760,TreatmentA,B03,115.88,2.94,0.1341,282,21.13,0.4353,0.2461,71.21,24.38,7,5.66,0,0
STR-001761,Control,B02,65.59,2.13,0.1784,206,39.49,0.3869,0.396,30.81,33.48,6,6.02,1,0
STR-001762,TreatmentB,B03,82.03,1.16,0.3008,201,42.29,0.4171,0.3844,33.36,24.99,2,6.58,1,1
STR-001763,TreatmentA,B03,96.46,2.07,0.2326,115,18.4,0.4246,0.3388,26.11,24.12,2,6.92,1,1
STR-001764,TreatmentA,B02,103.65,1.04,0.2344,293,18.71,0.6621,0.214,23.96,13.62,2,6.38,1,0
STR-001765,TreatmentA,B03,119.27,1.65,0.2516,225,53.82,0.3901,0.2191,50.17,28.83,3,6.83,1,1
STR-001766,TreatmentB,B03,97.11,1.67,0.2001,197,38.42,0.4403,0.3508,7.17,34.14,2,10.22,1,0
STR-001767,TreatmentB,B03,94.47,1.46,0.254,239,67.3,0.6778,0.3563,24.1,17.14,2,7.63,1,1
STR-001768,TreatmentB,B03,80.87,1.39,0.2537,619,27.94,0.1757,0.4111,38.43,22.76,2,6.1,1,0
STR-001769,Control,B02,100.6,2.68,0.1928,173,35.31,0.6113,0.1695,68.06,29.98,3,4.56,1,0
STR-001770,Control,B01,127.89,1.75,0.3127,486,40.55,0.4845,0.6783,47.21,29.36,3,3.28,0,0
STR-001771,Control,B02,113.45,2.17,0.2977,362,33.18,0.4533,0.253,23.76,33.27,3,4.78,1,0
STR-001772,TreatmentA,B02,106.96,2.32,0.2233,477,41.81,0.2853,0.1901,47.78,25.88,4,5.66,0,1
STR-001773,TreatmentB,B03,95.71,1.84,0.2487,311,28.87,0.245,0.3598,44.77,25.32,3,6.41,0,1
STR-001774,TreatmentA,B01,102.72,2.23,0.2344,254,42.25,0.3351,0.3203,30.41,33.43,2,5.86,0,1
STR-001775,TreatmentB,B01,107.83,1.67,0.2812,112,39.99,0.2035,0.4637,14.02,31.61,4,9.7,1,0
STR-001776,TreatmentB,B03,99.58,1.56,0.2256,154,28.63,0.4622,0.4104,13.02,11.37,0,6.05,1,0
STR-001777,Control,B02,91.45,3.11,0.3078,39,27.3,0.5335,0.1504,46.22,27.43,2,6.85,0,0
STR-001778,TreatmentA,B01,114.75,1.55,0.1863,1068,48.94,0.311,0.1836,39.49,21.53,1,8.21,1,1
STR-001779,Control,B03,108.85,2.54,0.2682,390,57.87,0.4045,0.2269,44.31,36.68,3,8.11,0,1
STR-001780,TreatmentA,B02,129.08,1.99,0.193,862,70.82,0.3466,0.3988,27.0,21.2,2,3.83,0,0
STR-001781,TreatmentB,B02,103.42,1.88,0.2381,394,51.33,0.3819,0.486,11.47,21.92,3,5.36,1,0
STR-001782,Control,B02,62.51,2.23,0.2124,572,17.2,0.3959,0.4966,40.24,17.41,2,6.52,0,0
STR-001783,TreatmentA,B01,83.64,2.84,0.2248,145,85.42,0.4116,0.6039,23.45,26.29,1,9.39,0,0
STR-001784,TreatmentA,B03,118.4,1.07,0.2656,129,50.42,0.6727,0.3211,26.22,25.46,2,9.21,1,0
STR-001785,TreatmentB,B03,99.4,2.21,0.2381,77,52.85,0.3062,0.1304,10.38,23.18,3,5.84,0,1
STR-001786,TreatmentB,B03,122.45,1.69,0.2292,351,34.89,0.3028,0.2177,13.13,32.69,3,5.09,1,1
STR-001787,TreatmentB,B03,108.41,1.68,0.2364,597,140.8,0.3782,0.2282,9.64,22.2,3,5.35,1,1
STR-001788,TreatmentA,B03,93.57,1.68,0.2615,428,24.54,0.5141,0.3982,29.45,20.14,4,7.54,0,1
STR-001789,TreatmentB,B01,98.74,1.51,0.1967,421,16.24,0.2334,0.4251,23.5,32.52,5,6.61,1,0
STR-001790,TreatmentA,B01,90.4,2.65,0.3002,246,47.57,0.605,0.2677,28.97,32.64,0,4.59,0,0
STR-001791,TreatmentB,B03,117.0,1.81,0.2226,183,49.42,0.1211,0.2759,23.46,19.73,3,7.2,1,1
STR-001792,TreatmentB,B01,98.4,1.25,0.1786,189,22.36,0.5612,0.2321,19.16,16.69,3,7.42,1,1
STR-001793,TreatmentA,B02,95.76,2.27,0.2416,425,14.03,0.4226,0.2586,61.66,33.03,0,10.12,0,0
STR-001794,TreatmentB,B01,125.95,2.06,0.2445,153,26.66,0.6574,0.2746,19.67,19.25,3,6.04,0,1
STR-001795,TreatmentB,B01,112.97,1.13,0.2769,110,25.6,0.3184,0.2156,5.62,22.76,4,4.39,1,1
STR-001796,Control,B03,117.23,3.59,0.2988,599,16.33,0.1993,0.2304,54.51,33.76,4,6.1,0,0
STR-001797,TreatmentA,B02,97.09,1.51,0.2368,529,7.67,0.4016,0.4235,19.56,19.83,4,6.41,1,0
STR-001798,TreatmentA,B02,114.84,1.8,0.2541,808,38.33,0.5493,0.2181,16.2,34.3,9,5.22,1,0
STR-001799,TreatmentA,B03,118.08,1.91,0.235,330,40.1,0.5039,0.4889,25.79,12.33,4,6.0,0,1
STR-001800,TreatmentA,B01,110.57,6.01,0.1999,266,31.32,0.5576,0.5392,41.15,20.91,1,7.81,0,1
STR-001801,Control,B01,103.93,1.59,0.2206,317,43.45,0.2842,0.3595,38.27,22.92,4,9.54,0,0
STR-001802,Control,B01,106.71,1.71,0.2202,940,72.57,0.4116,0.1954,79.56,28.61,1,8.84,0,0
STR-001803,TreatmentA,B03,109.59,1.31,0.1907,240,13.35,0.528,0.3855,48.59,20.62,4,6.11,1,1
STR-001804,TreatmentB,B03,103.35,0.67,0.2506,299,49.89,0.4417,0.1291,4.51,14.14,1,8.05,1,0
STR-001805,TreatmentA,B01,95.1,1.93,0.2537,381,22.54,0.394,0.1627,55.7,24.12,4,9.06,0,0
STR-001806,TreatmentB,B03,91.03,1.82,0.1485,399,46.17,0.4452,0.2678,32.88,22.37,3,4.43,1,0
STR-001807,TreatmentA,B02,82.16,1.72,0.2347,118,35.99,0.3098,0.1705,40.89,19.65,2,3.66,0,0
STR-001808,Control,B01,120.81,2.06,0.2406,150,27.8,0.399,0.2701,31.09,23.01,2,5.26,0,0
STR-001809,TreatmentB,B01,75.93,0.96,0.2724,146,59.99,0.3575,0.0393,12.66,27.86,2,8.22,1,0
STR-001810,TreatmentB,B03,84.29,1.96,0.2195,778,20.31,0.3733,0.3204,103.27,24.73,2,6.43,0,1
STR-001811,TreatmentB,B01,116.24,1.26,0.242,733,13.01,0.7366,0.2102,17.06,23.68,2,5.31,1,0
STR-001812,TreatmentB,B03,76.3,0.68,0.2426,315,26.16,0.4301,0.257,60.75,25.31,4,7.14,1,0
STR-001813,Control,B01,123.94,2.8,0.2081,178,58.16,0.5084,0.2816,37.27,14.89,3,4.72,1,0
STR-001814,TreatmentB,B02,119.93,1.05,0.1865,526,93.82,0.4876,0.3137,25.2,31.16,5,5.64,1,0
STR-001815,TreatmentB,B03,120.5,1.09,0.3054,438,14.59,0.4921,0.1565,13.1,26.98,3,8.84,1,0
STR-001816,Control,B01,72.73,3.91,0.2587,299,19.36,0.5778,0.2538,26.48,26.33,2,6.75,0,0
STR-001817,TreatmentB,B03,122.73,1.39,0.201,252,10.51,0.4695,0.3783,13.07,25.56,1,6.92,1,1
STR-001818,TreatmentA,B02,123.14,2.41,0.217,236,27.96,0.4594,0.3242,17.71,21.63,1,7.1,0,1
STR-001819,TreatmentB,B01,89.01,3.17,0.2167,354,27.99,0.3295,0.3806,30.63,33.85,4,7.07,0,1
STR-001820,TreatmentB,B01,94.97,1.35,0.2183,233,24.16,0.2436,0.2075,17.3,19.34,1,8.29,1,1
STR-001821,Control,B03,66.37,1.93,0.1992,194,16.84,0.4318,0.1942,43.02,13.8,1,7.37,1,1
STR-001822,TreatmentA,B01,81.61,2.39,0.2445,527,86.47,0.314,0.2032,45.65,23.31,5,7.53,1,1
STR-001823,TreatmentB,B03,124.45,0.71,0.153,315,22.71,0.2559,0.2226,30.67,27.28,2,6.3,1,1
STR-001824,TreatmentA,B03,102.66,3.05,0.2211,174,32.91,0.3559,0.346,30.43,27.77,2,6.63,0,1
STR-001825,Control,B03,78.13,2.37,0.148,290,56.33,0.3125,0.4732,36.08,16.64,1,5.51,1,0
STR-001826,Control,B03,126.13,2.38,0.2263,199,15.88,0.463,0.3744,28.29,28.02,6,9.43,1,0
STR-001827,TreatmentB,B02,79.31,1.29,0.2556,253,62.33,0.4481,0.286,9.88,22.67,2,8.17,1,1
STR-001828,Control,B01,103.39,1.63,0.2406,338,13.15,0.4095,0.4158,60.16,29.88,2,8.77,0,0
STR-001829,TreatmentB,B01,108.64,1.36,0.3042,131,24.33,0.3322,0.2074,35.25,16.66,3,7.69,0,1
STR-001830,Control,B03,140.19,2.2,0.2562,434,43.35,0.4698,0.2563,35.71,17.04,2,5.07,0,0
STR-001831,TreatmentA,B01,80.6,1.85,0.2447,442,24.67,0.5385,0.4133,25.35,21.41,3,7.25,1,1
STR-001832,TreatmentB,B02,86.92,1.82,0.2954,134,25.33,0.3969,0.409,9.3,22.65,0,4.64,0,0
STR-001833,Control,B01,108.64,2.51,0.2043,336,18.28,0.1476,0.3152,18.23,22.22,5,8.93,1,0
STR-001834,TreatmentB,B03,87.47,1.04,0.2173,382,15.47,0.4085,0.1439,14.25,31.66,1,8.05,1,1
STR-001835,TreatmentA,B03,106.56,1.68,0.2716,513,48.68,0.2698,0.2347,19.82,26.57,1,5.42,1,1
STR-001836,Control,B02,123.39,2.17,0.236,435,36.0,0.3684,0.4342,66.82,28.47,0,6.29,0,1
STR-001837,TreatmentB,B02,82.57,1.91,0.2743,176,25.36,0.4584,0.1994,68.42,28.19,0,7.7,0,0
STR-001838,TreatmentB,B03,99.55,1.28,0.2652,241,22.6,0.5395,0.394,19.99,31.13,3,5.53,1,1
STR-001839,TreatmentB,B03,91.78,2.81,0.2457,95,41.21,0.4644,0.1258,15.73,34.7,2,6.46,1,0
STR-001840,TreatmentA,B03,94.9,1.57,0.2221,214,45.9,0.2968,0.5466,15.96,20.39,3,6.35,0,0
STR-001841,Control,B02,78.01,2.74,0.1964,301,15.13,0.3264,0.4258,32.81,11.96,2,7.55,1,0
STR-001842,TreatmentB,B02,103.93,1.58,0.2208,455,38.84,0.4022,0.2945,41.45,15.15,0,9.06,1,0
STR-001843,TreatmentA,B01,88.8,2.06,0.2044,199,169.95,0.4465,0.4638,31.97,24.61,3,5.7,0,1
STR-001844,Control,B03,51.69,2.46,0.2982,206,74.67,0.2201,0.4077,33.16,17.98,2,5.84,1,0
STR-001845,TreatmentA,B01,91.78,1.39,0.2248,153,101.46,0.5683,0.0762,13.78,23.17,2,6.39,1,0
STR-001846,Control,B02,117.56,1.75,0.2295,373,18.21,0.3705,0.5028,54.24,31.38,2,6.15,0,1
STR-001847,Control,B02,110.66,2.79,0.2381,274,65.72,0.4012,0.3479,38.2,28.18,0,8.31,0,1
STR-001848,Control,B03,65.05,2.24,0.2291,236,30.06,0.4671,0.2766,34.91,33.0,1,8.31,0,0
STR-001849,Control,B03,89.26,1.96,0.2609,222,24.89,0.4199,0.316,40.77,22.77,2,7.9,1,1
STR-001850,TreatmentB,B01,91.15,1.03,0.2382,333,32.61,0.4259,0.4211,9.03,22.33,0,6.41,1,1
STR-001851,TreatmentA,B03,112.32,1.9,0.2593,591,31.48,0.6189,0.4675,86.94,17.21,0,9.71,0,1
STR-001852,TreatmentB,B02,114.01,1.7,0.2126,188,16.51,0.475,0.288,18.92,24.94,3,5.41,1,1
STR-001853,TreatmentB,B03,110.59,2.44,0.2306,306,26.58,0.3499,0.4836,22.55,14.3,1,4.26,1,0
STR-001854,TreatmentB,B01,113.79,2.34,0.2823,492,22.66,0.2561,0.3332,28.18,25.79,1,10.34,0,0
STR-001855,TreatmentA,B02,98.35,3.26,0.2218,372,34.71,0.4961,0.1732,36.71,21.07,5,6.49,0,0
STR-001856,TreatmentA,B03,101.51,1.5,0.2829,254,28.9,0.4919,0.4834,51.12,26.69,4,6.3,0,1
STR-001857,Control,B02,122.17,4.23,0.196,636,30.46,0.5579,0.2126,39.38,20.7,1,6.29,0,0
STR-001858,TreatmentB,B02,64.17,1.66,0.2276,460,10.51,0.7462,0.4473,35.72,26.19,4,6.28,1,1
STR-001859,TreatmentA,B03,103.54,2.19,0.2633,272,35.4,0.3187,0.353,50.99,25.99,4,5.2,1,0
STR-001860,TreatmentA,B03,127.93,1.69,0.2379,429,42.78,0.5022,0.1478,31.47,26.15,2,5.11,1,0
STR-001861,Control,B02,114.45,1.47,0.1453,542,15.76,0.4968,0.4286,26.49,23.86,2,6.79,1,1
STR-001862,TreatmentA,B02,108.81,2.07,0.1925,153,30.32,0.6271,0.2353,38.79,14.68,0,5.49,1,0
STR-001863,TreatmentA,B03,89.96,3.05,0.194,337,48.18,0.3732,0.2009,29.63,25.89,2,7.18,0,1
STR-001864,Control,B03,101.76,2.02,0.2547,303,10.23,0.2803,0.3899,33.57,21.82,3,7.98,0,1
STR-001865,TreatmentB,B02,115.8,1.47,0.2403,220,18.85,0.2718,0.4022,25.34,28.21,2,8.11,1,0
STR-001866,TreatmentB,B01,96.39,2.38,0.3099,424,27.01,0.5437,0.3271,19.59,37.88,2,8.69,0,0
STR-001867,TreatmentB,B02,123.61,1.13,0.1881,217,15.16,0.3689,0.3643,38.39,30.91,2,6.65,1,1
STR-001868,TreatmentA,B02,107.54,1.05,0.2293,800,53.54,0.4565,0.2581,36.15,27.27,1,8.56,1,0
STR-001869,TreatmentB,B02,114.07,1.65,0.1665,669,46.92,0.4828,0.2932,18.8,28.8,1,5.69,1,0
STR-001870,TreatmentB,B02,117.35,2.75,0.2938,76,289.37,0.2695,0.4676,24.13,25.88,2,7.59,0,0
STR-001871,TreatmentB,B02,75.42,1.3,0.1941,276,26.44,0.5416,0.2941,37.6,21.65,5,4.14,1,0
STR-001872,TreatmentB,B03,92.94,1.24,0.1918,680,16.79,0.42,0.3081,9.5,20.7,2,8.11,1,0
STR-001873,TreatmentB,B02,112.75,1.92,0.2391,285,13.69,0.3281,0.3363,26.4,33.01,2,8.38,0,0
