sample_id,group,batch,measure_1,resting_potential_mv,input_resistance_mohm,membrane_tau_ms,rheobase_pa,ap_threshold_mv,ap_half_width_ms,max_firing_rate_hz,spike_count,adaptation_index,target_a,target_b
NEU-002925,TreatmentB,B01,105.23,-69.53,228.4,8.65,25.4,-43.31,0.782,68.2,89,0.61,1,0
NEU-002926,TreatmentA,B02,97.9,-58.3,140.5,18.49,101.8,-36.98,0.814,76.9,87,0.6478,1,1
NEU-002927,TreatmentB,B01,65.46,-58.49,86.8,20.33,48.3,-46.2,1.681,71.9,86,0.6321,1,1
NEU-002928,TreatmentB,B02,100.73,-57.86,168.4,10.54,146.2,-40.6,0.675,58.3,69,0.3116,0,0
NEU-002929,Control,B03,105.79,-64.91,230.1,8.9,100.5,-45.35,1.014,39.8,81,0.6853,0,0
NEU-002930,TreatmentB,B02,109.17,-67.01,171.6,9.33,86.5,-44.95,1.452,70.4,84,0.1833,1,1
NEU-002931,TreatmentB,B01,89.0,-57.31,195.9,10.24,110.1,-43.97,0.697,54.6,87,0.3336,0,0
NEU-002932,TreatmentA,B02,94.04,-58.9,173.5,14.48,74.7,-46.23,0.797,46.5,82,0.2535,0,0
NEU-002933,Control,B03,113.59,-66.27,206.4,26.07,157.4,-46.96,1.16,6.3,75,0.494,0,1
NEU-002934,Control,B03,98.04,-59.61,84.8,8.24,137.7,-36.16,1.137,19.2,71,0.2614,0,1
NEU-002935,TreatmentA,B02,110.67,-60.81,150.9,13.65,86.5,-53.02,0.971,67.5,78,0.5141,0,1
NEU-002936,TreatmentB,B01,83.97,-59.16,249.1,21.37,121.4,-42.27,1.426,52.5,79,0.3632,1,0
NEU-002937,TreatmentA,B03,110.13,-59.09,127.8,9.68,48.5,-42.52,1.232,53.4,86,0.3584,1,0
NEU-002938,Control,B03,116.78,-74.92,128.7,8.06,173.1,-43.11,1.078,21.7,88,0.2782,1,0
NEU-002939,Control,B01,82.35,-59.34,119.3,17.9,168.9,-42.87,2.018,14.8,106,0.611,1,1
NEU-002940,TreatmentA,B02,123.42,-76.21,74.2,17.96,92.7,-45.11,0.807,48.4,116,0.2076,1,0
NEU-002941,Control,B02,113.24,-70.05,255.4,21.69,122.4,-32.39,0.888,14.9,96,0.6921,0,1
NEU-002942,Control,B02,91.65,-70.96,143.3,9.6,128.4,-32.5,0.683,36.9,93,0.2099,0,1
NEU-002943,Control,B02,119.41,-61.41,169.0,9.03,207.7,-39.49,0.73,21.6,81,0.4843,0,1
NEU-002944,Control,B01,90.83,-65.92,233.6,7.36,99.0,-38.14,0.774,57.3,88,0.4387,0,0
NEU-002945,TreatmentA,B02,73.17,-62.61,158.3,8.62,157.7,-34.21,0.821,39.3,95,0.421,1,1
NEU-002946,TreatmentB,B02,92.76,-66.81,138.2,17.82,115.3,-41.94,0.906,62.8,105,0.5227,1,1
NEU-002947,Control,B02,91.78,-64.42,137.9,8.33,130.8,-42.64,1.293,44.9,103,0.4459,0,1
NEU-002948,Control,B01,119.77,-63.56,194.5,8.13,217.9,-37.76,1.395,28.9,91,0.1515,0,1
NEU-002949,Control,B03,126.85,-59.8,461.5,13.25,152.5,-37.01,1.809,43.5,94,0.4044,0,1
NEU-002950,TreatmentB,B01,101.33,-64.83,358.9,6.78,95.0,-42.29,1.594,68.7,79,0.2952,1,1
NEU-002951,TreatmentA,B01,142.18,-64.63,475.7,31.24,86.8,-38.72,1.776,57.4,83,0.4023,1,1
NEU-002952,TreatmentA,B03,123.01,-66.92,163.5,14.84,173.6,-42.28,0.938,43.3,80,0.1169,0,0
NEU-002953,TreatmentA,B02,92.64,-62.28,135.8,12.62,108.5,-42.78,0.441,54.0,85,0.666,0,1
NEU-002954,Control,B02,67.58,-67.68,229.3,11.97,135.7,-39.9,0.926,41.1,77,0.2278,0,1
NEU-002955,Control,B02,101.76,-72.13,141.6,8.76,148.6,-47.16,0.92,59.0,82,0.3582,1,0
NEU-002956,TreatmentB,B02,113.02,-64.93,151.0,15.23,93.3,-41.86,1.213,55.7,95,0.2101,0,1
NEU-002957,TreatmentA,B03,96.88,-62.85,181.2,13.08,189.0,-41.5,0.864,28.1,100,0.4126,0,1
NEU-002958,TreatmentB,B01,102.59,-72.94,459.7,10.86,100.3,-38.63,1.114,43.6,87,0.3012,0,0
NEU-002959,TreatmentB,B03,113.47,-72.61,388.7,19.29,151.8,-45.34,1.129,69.8,91,0.5003,0,1
NEU-002960,TreatmentA,B03,90.03,-65.23,86.4,19.01,93.9,-47.83,0.685,43.4,101,0.1991,0,0
NEU-002961,TreatmentB,B02,88.43,-75.68,232.0,25.02,182.0,-37.88,1.162,65.2,102,0.3974,1,0
NEU-002962,TreatmentA,B01,75.8,-63.58,253.4,17.67,97.9,-48.72,1.674,50.1,63,0.2459,1,0
NEU-002963,TreatmentA,B03,73.53,-59.31,271.1,21.82,116.0,-37.27,0.866,14.8,83,0.4718,0,0
NEU-002964,Control,B02,106.97,-59.2,326.3,9.96,65.6,-44.64,0.591,29.7,83,0.2466,0,1
NEU-002965,TreatmentB,B01,93.2,-66.46,91.5,8.33,77.1,-46.37,1.138,56.3,92,0.4582,0,0
NEU-002966,Control,B01,109.25,-59.24,466.4,6.36,96.7,-45.41,0.829,33.6,89,0.4743,0,0
NEU-002967,TreatmentB,B01,120.09,-64.84,137.0,11.57,85.0,-38.53,1.647,39.8,75,0.4344,1,1
NEU-002968,Control,B03,108.73,-68.43,158.7,21.53,80.8,-49.5,2.267,48.8,85,0.1475,1,0
NEU-002969,Control,B03,95.33,-71.29,286.3,12.4,90.3,-45.19,1.313,44.9,102,0.2688,1,1
NEU-002970,Control,B02,108.94,-56.71,81.8,9.55,147.2,-49.05,0.788,41.3,84,0.386,0,0
NEU-002971,TreatmentA,B02,85.92,-66.73,217.1,11.18,107.8,-40.55,1.194,45.1,74,0.2809,0,1
NEU-002972,Control,B03,103.5,-63.12,336.3,6.08,65.6,-43.77,0.568,34.9,80,0.2882,0,1
NEU-002973,TreatmentB,B02,93.39,-64.94,102.6,6.13,83.0,-41.83,0.843,73.7,92,0.3278,1,1
NEU-002974,TreatmentA,B01,116.3,-68.48,172.1,16.57,110.0,-42.52,0.933,56.2,81,0.1194,0,0
NEU-002975,Control,B03,123.29,-60.23,268.6,16.12,102.4,-42.66,1.699,46.0,93,0.4519,0,0
NEU-002976,TreatmentB,B02,89.98,-60.81,130.1,13.55,154.6,-50.04,1.025,43.9,85,0.2084,1,0
NEU-002977,TreatmentA,B03,96.78,-69.6,195.3,8.65,70.6,-45.47,1.682,52.6,81,0.4891,1,0
NEU-002978,Control,B03,98.66,-59.5,195.7,15.39,89.3,-36.41,1.027,44.7,86,0.2709,0,0
NEU-002979,TreatmentB,B02,106.84,-57.57,161.8,13.94,114.5,-43.66,1.388,62.9,86,0.5613,1,0
NEU-002980,Control,B01,90.01,-62.65,153.2,16.67,146.4,-33.66,0.799,32.8,88,0.4658,0,1
NEU-002981,Control,B02,95.43,-72.21,133.1,6.26,149.3,-43.97,0.988,30.8,92,0.364,0,1
NEU-002982,Control,B03,104.5,-67.46,159.3,9.12,130.4,-40.31,1.019,37.7,101,0.322,1,1
NEU-002983,Control,B01,108.82,-70.84,163.2,10.8,134.0,-38.82,1.095,32.8,88,0.2774,1,1
NEU-002984,TreatmentB,B03,108.52,-70.9,182.1,11.81,100.9,-34.89,0.882,68.9,89,0.2308,1,0
NEU-002985,TreatmentB,B03,105.15,-55.5,206.4,11.09,91.3,-45.6,1.325,62.6,86,0.4196,0,1
NEU-002986,TreatmentA,B02,98.69,-70.58,241.7,13.39,164.7,-47.27,0.819,71.7,93,0.587,0,1
NEU-002987,Control,B01,98.85,-57.08,75.4,7.3,147.8,-45.71,0.908,38.2,73,0.2021,1,1
NEU-002988,TreatmentA,B01,91.72,-63.74,151.5,6.73,134.7,-40.48,1.122,36.7,64,0.4383,0,1
NEU-002989,Control,B02,112.33,-64.0,116.7,8.58,75.5,-44.04,1.487,45.2,87,0.471,1,1
NEU-002990,Control,B03,114.06,-64.77,179.0,10.73,110.2,-36.9,1.427,43.7,80,0.7842,1,0
NEU-002991,TreatmentB,B02,85.73,-59.07,245.8,7.29,120.6,-37.48,1.37,59.4,95,0.1742,0,1
NEU-002992,Control,B02,83.44,-58.67,106.2,6.97,173.3,-40.18,0.991,40.4,100,0.6371,1,0
NEU-002993,TreatmentB,B02,79.64,-75.55,324.6,18.32,16.3,-40.17,1.088,61.8,91,0.3351,0,0
NEU-002994,Control,B02,70.82,-74.22,142.1,7.77,157.4,-40.62,1.259,28.6,82,0.2685,0,1
NEU-002995,TreatmentA,B03,87.27,-59.2,361.1,27.45,97.9,-39.3,0.949,41.4,87,0.3782,0,0
NEU-002996,Control,B01,81.46,-65.03,259.9,13.78,92.6,-48.77,1.246,40.4,95,0.7915,0,1
NEU-002997,TreatmentA,B01,104.3,-71.13,191.8,21.88,146.6,-42.97,0.769,59.7,83,0.3631,0,0
NEU-002998,Control,B02,109.47,-67.99,76.8,7.99,101.3,-42.53,1.397,25.5,79,0.4304,0,1
NEU-002999,TreatmentA,B02,90.44,-64.5,177.1,7.61,67.8,-44.28,1.016,76.9,85,0.647,1,0
NEU-003000,TreatmentB,B01,105.49,-66.34,75.2,15.23,89.3,-36.84,0.912,65.9,83,0.2952,1,0
NEU-003001,TreatmentA,B03,123.95,-71.4,226.8,5.54,59.3,-44.0,1.513,52.9,80,0.4292,1,0
NEU-003002,Control,B03,67.86,-68.93,120.1,24.51,138.8,-42.28,1.458,50.5,85,0.2661,1,0
NEU-003003,TreatmentA,B01,132.48,-64.37,68.6,11.45,120.3,-41.77,1.171,62.4,88,0.2773,1,1
NEU-003004,TreatmentB,B01,89.49,-76.82,171.2,8.21,148.3,-43.51,0.959,41.7,76,0.3799,1,0
NEU-003005,Control,B03,112.45,-67.08,98.9,23.19,116.0,-47.23,0.963,47.1,73,0.3379,1,0
NEU-003006,TreatmentB,B01,83.89,-67.7,55.7,18.37,127.9,-39.98,0.912,50.2,69,0.2388,1,0
NEU-003007,Control,B03,89.59,-71.8,157.6,10.45,85.1,-35.73,0.831,36.8,89,0.5608,0,0
NEU-003008,TreatmentA,B03,110.96,-77.7,113.9,7.45,128.1,-44.11,1.277,38.4,66,0.3095,1,1
NEU-003009,TreatmentA,B02,84.01,-69.9,283.0,11.52,108.7,-40.33,0.885,63.6,85,0.1941,0,0
NEU-003010,TreatmentB,B01,105.41,-64.08,167.8,15.62,176.3,-43.92,0.702,66.4,87,0.2693,1,0
NEU-003011,Control,B02,93.64,-58.87,171.8,7.44,147.0,-48.18,0.923,49.9,87,0.2919,1,1
NEU-003012,TreatmentB,B02,100.12,-60.54,81.3,19.68,44.5,-48.42,1.227,31.2,87,0.2772,1,0
NEU-003013,Control,B03,122.88,-56.93,425.7,22.03,115.7,-45.58,1.089,19.2,79,0.3129,0,0
NEU-003014,Control,B03,84.0,-67.39,350.1,27.27,76.9,-49.38,1.244,64.4,84,0.3851,0,1
NEU-003015,Control,B01,97.48,-59.12,248.0,19.17,180.5,-47.53,0.643,15.3,79,0.3895,1,1
NEU-003016,TreatmentA,B03,102.83,-70.48,340.4,19.09,46.0,-52.04,1.021,63.8,84,0.2478,0,1
NEU-003017,TreatmentA,B02,100.16,-68.79,91.6,13.52,109.2,-44.02,1.419,41.3,82,0.4573,0,1
NEU-003018,Control,B03,89.33,-54.54,172.5,18.69,91.2,-42.8,0.839,24.2,69,0.569,0,0
NEU-003019,TreatmentA,B02,107.24,-62.7,140.4,12.93,137.5,-37.99,0.85,49.8,96,0.4411,0,1
NEU-003020,TreatmentA,B02,117.73,-52.06,241.7,11.09,93.0,-43.97,0.779,69.2,75,0.513,0,0
NEU-003021,TreatmentA,B02,113.73,-61.97,590.7,25.97,53.7,-34.04,0.635,41.0,88,0.305,0,0
NEU-003022,Control,B02,132.69,-61.55,168.2,12.15,89.6,-38.77,1.377,41.9,73,0.389,1,1
NEU-003023,TreatmentB,B01,97.23,-58.37,139.9,18.35,65.8,-38.88,1.263,69.8,82,0.4433,1,0
NEU-003024,TreatmentA,B03,111.04,-69.0,247.8,16.35,118.0,-34.83,1.177,59.1,72,0.1922,0,0
NEU-003025,TreatmentA,B01,98.02,-70.88,157.6,14.79,74.2,-40.16,0.889,53.2,91,0.3251,0,0
NEU-003026,TreatmentB,B01,81.02,-67.6,433.9,13.5,121.8,-43.77,0.455,70.1,97,0.6002,0,1
NEU-003027,TreatmentB,B01,116.15,-61.12,113.9,17.65,69.9,-44.21,1.06,53.4,83,0.5051,1,1
NEU-003028,TreatmentA,B03,81.73,-65.4,149.9,37.94,201.1,-40.68,0.828,30.1,84,0.2532,0,0
NEU-003029,TreatmentA,B03,116.37,-51.51,273.7,10.6,144.7,-43.55,1.298,34.4,75,0.6217,0,0
NEU-003030,Control,B03,102.03,-76.7,126.8,15.31,130.6,-47.79,0.941,43.1,73,0.2126,1,0
NEU-003031,Control,B02,123.64,-66.05,221.2,6.08,159.9,-41.61,0.789,29.9,86,0.2372,0,1
NEU-003032,TreatmentA,B02,102.51,-53.8,73.5,15.86,179.9,-46.87,1.008,68.6,72,0.4377,1,0
NEU-003033,Control,B03,114.62,-64.49,105.1,18.94,107.2,-43.63,0.74,40.9,74,0.5348,1,1
NEU-003034,Control,B03,87.85,-70.75,84.5,10.15,151.2,-36.62,1.114,55.9,86,0.342,0,1
NEU-003035,Control,B02,116.3,-63.08,213.4,9.57,154.7,-45.94,1.105,35.4,81,0.2448,1,1
NEU-003036,Control,B02,102.4,-73.57,310.4,10.46,94.6,-39.93,1.375,51.9,84,0.411,0,0
NEU-003037,TreatmentB,B02,99.18,-64.17,159.6,24.83,49.5,-45.73,1.154,55.4,88,0.36,1,0
NEU-003038,TreatmentB,B03,107.55,-69.63,231.5,12.34,109.1,-38.12,0.994,64.2,91,0.3662,1,0
NEU-003039,TreatmentA,B03,108.86,-76.0,170.8,5.76,76.4,-38.71,1.265,48.0,84,0.4663,0,0
NEU-003040,TreatmentA,B01,105.97,-65.38,109.2,9.28,168.3,-43.91,1.387,64.0,84,0.4383,0,1
NEU-003041,TreatmentA,B02,97.43,-69.66,379.0,11.48,32.0,-42.12,1.361,38.7,92,0.4353,0,0
NEU-003042,TreatmentB,B03,118.95,-70.72,203.8,14.87,95.8,-36.02,1.103,69.0,90,0.2632,1,0
NEU-003043,TreatmentA,B02,82.52,-72.43,330.6,20.66,111.6,-38.38,1.084,54.0,84,0.6905,0,1
NEU-003044,Control,B02,64.57,-60.52,133.6,11.43,126.3,-43.17,0.961,49.3,89,0.335,1,1
NEU-003045,TreatmentA,B03,103.87,-64.65,210.5,7.49,74.9,-44.3,1.399,59.2,91,0.3075,0,1
NEU-003046,TreatmentA,B01,137.34,-63.12,256.6,21.49,45.3,-48.42,1.083,47.4,102,0.2397,0,0
NEU-003047,TreatmentA,B01,111.92,-62.4,107.3,21.03,120.4,-47.06,1.042,49.5,90,0.6099,0,1
NEU-003048,TreatmentB,B01,82.84,-67.59,129.2,10.8,134.1,-43.51,1.084,62.8,71,0.3567,0,1
NEU-003049,TreatmentA,B02,114.46,-67.35,144.7,8.5,175.9,-42.47,0.576,62.7,96,0.5435,0,0
NEU-003050,TreatmentA,B03,103.1,-57.26,393.1,19.27,53.0,-35.18,0.841,33.8,89,0.2747,0,0
NEU-003051,TreatmentA,B02,120.45,-49.23,339.2,13.45,80.9,-36.1,0.735,50.6,80,0.0889,0,0
NEU-003052,TreatmentA,B02,80.93,-59.32,176.9,14.27,95.5,-50.28,1.174,69.7,89,0.351,1,0
NEU-003053,Control,B03,138.52,-67.52,155.7,9.37,136.8,-33.09,0.898,30.8,79,0.1704,0,1
NEU-003054,TreatmentA,B01,105.87,-64.52,61.9,8.19,44.0,-49.01,0.929,70.2,67,0.3111,1,1
NEU-003055,TreatmentB,B02,99.65,-64.63,280.6,8.13,78.4,-46.58,1.294,66.5,80,0.306,1,1
NEU-003056,Control,B03,111.56,-66.06,204.7,10.88,171.5,-37.46,1.177,20.2,87,0.4169,0,1
NEU-003057,TreatmentB,B02,112.79,-71.02,253.6,8.94,46.2,-38.88,0.796,54.7,86,0.2617,0,1
NEU-003058,TreatmentB,B01,101.44,-71.41,331.4,16.39,55.0,-40.78,1.022,59.2,94,0.2943,1,0
NEU-003059,Control,B03,96.77,-64.36,215.1,9.05,57.7,-41.64,0.805,69.2,90,0.2429,1,1
NEU-003060,Control,B01,117.48,-56.76,219.0,13.49,112.6,-43.6,1.212,54.9,99,0.5006,0,1
NEU-003061,Control,B01,96.58,-62.86,117.3,19.15,121.7,-34.78,1.162,39.4,85,0.2383,1,1
NEU-003062,Control,B02,107.09,-62.96,171.1,10.91,110.2,-41.33,0.815,24.7,77,0.4013,0,1
NEU-003063,TreatmentB,B02,89.72,-57.58,287.0,14.57,103.5,-44.56,1.318,58.1,80,0.4588,1,1
NEU-003064,TreatmentA,B03,90.61,-55.95,316.7,10.82,130.6,-41.46,0.896,48.8,93,0.3465,1,0
NEU-003065,TreatmentB,B02,107.16,-71.95,148.8,37.2,90.8,-45.64,0.81,37.9,77,0.1742,1,0
NEU-003066,Control,B03,113.02,-62.53,97.8,11.17,119.9,-35.14,1.133,58.2,91,0.4524,1,0
NEU-003067,Control,B01,95.27,-68.41,169.2,11.06,96.3,-45.17,0.921,32.0,89,0.5083,0,0
NEU-003068,TreatmentB,B03,97.81,-61.43,172.2,18.7,78.3,-41.12,1.031,74.5,107,0.3991,1,1
NEU-003069,Control,B01,93.77,-66.26,259.6,8.6,143.8,-37.78,0.739,44.1,85,0.1907,0,1
NEU-003070,TreatmentA,B01,118.84,-55.88,341.8,10.03,109.1,-44.85,0.542,61.3,90,0.594,0,0
NEU-003071,TreatmentA,B01,111.24,-65.67,265.6,7.62,125.4,-34.2,0.831,61.1,90,0.5133,0,1
NEU-003072,Control,B02,108.28,-67.39,272.8,17.73,160.6,-43.84,0.618,34.6,74,0.3774,0,1
NEU-003073,TreatmentB,B01,100.07,-65.31,165.3,16.23,-3.2,-46.04,1.05,68.8,83,0.326,1,1
NEU-003074,TreatmentA,B01,97.98,-64.83,97.2,27.9,84.8,-38.01,1.344,40.1,84,0.2616,0,0
NEU-003075,Control,B01,65.34,-55.1,110.0,15.98,122.8,-49.07,1.105,14.5,87,0.2231,0,0
NEU-003076,Control,B02,124.41,-63.0,125.6,10.94,154.9,-41.71,1.313,26.2,91,0.3259,0,1
NEU-003077,TreatmentA,B02,119.08,-58.11,276.1,10.49,112.6,-44.34,1.172,78.1,76,0.2282,1,0
NEU-003078,TreatmentB,B03,85.67,-60.62,147.3,6.63,86.5,-37.17,1.224,66.5,75,0.5502,1,0
NEU-003079,TreatmentA,B01,103.06,-66.43,205.9,11.0,112.0,-44.25,0.67,39.2,83,0.4979,0,0
NEU-003080,Control,B01,88.36,-62.16,201.7,11.83,62.5,-39.22,0.845,45.6,105,0.3002,1,1
NEU-003081,TreatmentB,B01,82.99,-66.71,358.8,10.5,127.9,-43.37,0.812,42.7,87,0.5321,0,1
NEU-003082,Control,B03,78.32,-65.49,77.0,10.55,155.1,-41.98,1.0,38.1,94,0.6812,1,0
NEU-003083,Control,B03,130.78,-74.12,369.1,20.81,71.5,-40.58,0.889,59.5,81,0.3866,0,1
NEU-003084,TreatmentB,B01,121.23,-56.93,173.8,8.91,140.2,-45.44,0.992,66.3,73,0.6703,1,0
NEU-003085,TreatmentB,B03,108.06,-61.67,147.2,7.3,82.3,-39.4,1.713,55.4,78,0.3748,1,1
NEU-003086,TreatmentB,B01,101.06,-76.31,270.8,12.92,97.9,-44.69,1.18,71.0,94,0.6657,1,0
NEU-003087,TreatmentB,B03,96.66,-65.54,117.1,8.18,1.5,-38.05,1.712,74.9,91,0.3387,1,1
NEU-003088,TreatmentA,B03,79.73,-68.99,78.1,17.36,88.2,-45.65,1.972,60.7,84,0.5788,1,0
NEU-003089,TreatmentA,B02,85.19,-57.47,425.0,16.18,134.1,-45.16,1.14,26.7,72,0.3147,0,0
NEU-003090,TreatmentB,B01,114.88,-72.31,67.6,7.85,91.0,-45.68,1.161,58.4,87,0.4767,1,0
NEU-003091,Control,B02,97.69,-66.35,147.0,18.41,120.2,-47.26,0.921,39.0,86,0.2748,1,0
NEU-003092,TreatmentB,B01,81.18,-68.28,146.6,9.94,70.8,-43.38,1.136,81.1,68,0.4142,1,1
NEU-003093,TreatmentB,B03,109.19,-67.82,247.9,10.34,75.7,-45.67,1.218,44.7,77,0.3688,0,1
NEU-003094,TreatmentB,B02,108.82,-69.78,110.3,19.88,196.9,-40.25,1.111,55.8,78,0.5013,1,1
NEU-003095,TreatmentB,B02,90.82,-60.64,127.6,14.57,86.9,-46.71,1.258,40.5,89,0.4492,0,0
NEU-003096,Control,B03,93.98,-61.89,91.0,11.14,19.9,-37.23,0.595,27.3,77,0.1399,0,1
NEU-003097,TreatmentA,B03,85.94,-63.53,292.9,10.71,107.1,-34.84,0.767,48.3,91,0.5689,0,0
NEU-003098,TreatmentB,B01,138.8,-61.34,169.9,19.84,144.9,-45.59,1.036,75.9,75,0.5345,1,1
NEU-003099,Control,B01,91.02,-67.11,222.6,7.46,86.0,-41.94,1.02,34.9,99,0.2462,0,1
NEU-003100,Control,B03,105.34,-74.66,208.9,9.18,69.5,-35.72,1.136,29.1,98,0.2932,0,0
NEU-003101,TreatmentB,B03,81.65,-67.87,181.0,14.05,81.3,-43.79,0.94,56.7,78,0.502,0,1
NEU-003102,TreatmentB,B02,108.3,-71.47,142.1,12.93,113.1,-32.25,1.221,51.6,99,0.2772,0,0
NEU-003103,Control,B01,93.34,-69.42,180.4,21.84,164.2,-43.35,2.081,34.2,67,0.2454,1,0
NEU-003104,TreatmentB,B01,109.94,-70.08,99.6,7.47,119.4,-43.46,1.221,68.1,72,0.377,1,0
NEU-003105,Control,B01,79.27,-63.09,265.5,12.36,105.8,-40.3,1.171,40.6,79,0.3711,0,1
NEU-003106,TreatmentB,B02,89.51,-71.86,293.3,33.67,156.6,-37.3,0.981,55.3,109,0.4715,0,1
NEU-003107,TreatmentA,B03,113.23,-53.74,162.7,13.59,94.8,-42.38,0.691,74.1,83,0.3337,1,0
NEU-003108,TreatmentA,B01,96.59,-51.06,265.7,18.26,92.6,-39.81,0.779,49.1,82,0.3036,1,0
NEU-003109,TreatmentA,B03,109.17,-66.22,119.3,21.33,126.8,-42.46,0.648,27.6,76,0.263,0,1
NEU-003110,TreatmentB,B03,101.85,-60.32,79.0,6.9,116.8,-49.0,0.866,50.9,77,0.387,1,1
NEU-003111,Control,B03,74.0,-68.26,219.1,26.45,135.5,-49.18,0.964,45.3,91,0.6669,0,1
NEU-003112,TreatmentA,B03,84.42,-63.98,308.5,9.65,67.6,-37.55,1.557,48.2,82,0.2028,0,1
NEU-003113,TreatmentB,B02,105.99,-66.18,146.1,12.57,76.9,-48.97,1.21,30.5,90,0.3923,0,1
NEU-003114,Control,B02,90.6,-74.75,146.8,16.63,109.7,-40.31,0.907,34.8,68,0.3814,1,0
NEU-003115,TreatmentA,B03,86.15,-70.5,513.6,13.96,15.8,-42.87,0.928,40.6,88,0.5575,0,1
NEU-003116,Control,B01,117.09,-57.79,253.6,18.49,159.5,-42.01,1.211,50.5,98,0.3005,1,0
NEU-003117,Control,B01,94.77,-61.2,222.7,12.94,124.7,-35.83,1.004,67.0,88,0.3432,1,1
NEU-003118,TreatmentB,B01,72.61,-67.21,256.9,19.37,71.2,-43.78,1.125,27.7,90,0.5102,0,1
NEU-003119,Control,B03,77.03,-73.74,200.0,9.18,129.7,-41.01,0.884,25.3,88,0.4691,0,0
NEU-003120,TreatmentB,B02,86.85,-68.6,104.8,14.25,108.4,-41.07,0.821,65.6,77,0.2479,1,1
NEU-003121,TreatmentA,B03,83.88,-74.98,138.8,10.75,154.2,-38.82,1.109,40.2,89,0.4187,0,0
NEU-003122,Control,B03,94.36,-68.93,141.0,13.17,105.4,-44.0,1.075,39.9,79,0.167,1,1
NEU-003123,Control,B02,99.91,-71.11,177.2,11.91,109.7,-41.96,1.269,47.4,85,0.5453,1,0
NEU-003124,TreatmentA,B03,102.37,-66.11,174.4,26.51,109.0,-38.09,1.138,58.1,83,0.4669,0,1
NEU-003125,TreatmentB,B01,99.76,-63.64,92.2,14.17,37.6,-38.76,1.33,47.6,73,0.3204,1,1
NEU-003126,Control,B03,128.63,-61.71,171.3,13.8,43.5,-43.93,1.373,21.6,73,0.5349,0,1
NEU-003127,TreatmentA,B01,126.45,-66.28,228.4,6.33,107.0,-39.79,1.192,76.3,79,0.4122,1,1
NEU-003128,TreatmentB,B02,120.14,-66.07,307.0,27.49,139.9,-40.03,0.936,76.8,97,0.4574,1,1
NEU-003129,TreatmentA,B01,87.62,-59.01,98.4,12.02,141.1,-37.39,1.343,61.9,78,0.2165,1,0
NEU-003130,TreatmentB,B01,79.84,-71.84,257.6,14.51,106.3,-46.79,0.897,55.8,83,0.4022,1,0
NEU-003131,TreatmentB,B02,98.41,-65.91,197.4,7.12,97.6,-44.3,1.432,77.8,96,0.7218,0,0
NEU-003132,TreatmentB,B03,92.05,-70.48,114.4,16.12,56.5,-38.01,0.657,40.9,90,0.2985,0,0
NEU-003133,TreatmentB,B02,95.75,-60.35,180.8,15.91,31.2,-41.68,1.145,30.1,90,0.1763,1,0
NEU-003134,TreatmentA,B02,103.58,-68.55,133.9,19.56,160.5,-45.19,1.167,44.8,87,0.2033,0,0
NEU-003135,TreatmentA,B03,93.84,-64.52,166.1,10.6,126.6,-42.64,0.624,48.1,77,0.4564,0,1
NEU-003136,TreatmentB,B02,85.42,-73.4,203.2,5.89,111.3,-44.51,0.878,50.3,86,0.3112,1,1
NEU-003137,Control,B01,103.15,-63.65,389.5,13.86,189.6,-35.71,1.254,56.3,75,0.849,0,1
NEU-003138,TreatmentB,B03,84.88,-76.07,321.1,20.93,87.9,-29.65,2.207,75.4,79,0.458,1,0
NEU-003139,TreatmentB,B03,113.22,-57.88,177.7,16.34,81.1,-38.48,0.784,57.2,99,0.6095,1,0
NEU-003140,TreatmentA,B01,90.98,-60.89,50.9,12.15,100.4,-45.43,1.032,36.0,87,0.3747,0,1
NEU-003141,TreatmentB,B02,90.72,-67.08,177.3,3.1,112.7,-42.1,0.891,56.4,75,0.2422,1,1
NEU-003142,TreatmentA,B01,85.77,-63.18,116.4,11.93,91.6,-47.59,2.198,38.8,72,0.6196,1,1
NEU-003143,TreatmentB,B02,95.94,-61.59,144.7,14.67,97.9,-35.35,1.351,56.2,95,0.4307,1,0
NEU-003144,Control,B03,76.99,-63.89,68.3,22.92,175.9,-40.86,1.079,35.9,87,0.8114,0,1
NEU-003145,TreatmentB,B01,103.41,-74.91,306.0,20.33,66.9,-43.61,1.049,65.1,78,0.2873,0,0
NEU-003146,Control,B03,111.5,-54.41,291.7,11.5,78.9,-38.9,1.226,11.4,95,0.4517,0,0
NEU-003147,Control,B03,97.29,-67.23,245.3,14.55,148.5,-41.08,0.72,38.6,83,0.4725,0,0
NEU-003148,Control,B03,87.72,-65.21,236.8,13.64,155.8,-37.81,1.276,30.6,73,0.6214,0,1
NEU-003149,TreatmentB,B02,95.36,-64.4,259.1,9.96,78.1,-36.35,0.877,42.7,71,0.3495,0,1
NEU-003150,TreatmentA,B02,89.0,-77.3,105.2,29.78,2.1,-41.41,0.843,43.0,81,0.5913,1,1
NEU-003151,TreatmentA,B01,80.61,-70.25,275.6,13.63,55.5,-42.37,0.935,49.8,70,0.4368,1,0
NEU-003152,Control,B02,72.87,-57.86,319.8,12.22,177.0,-49.45,0.66,18.4,94,0.3555,0,1
NEU-003153,Control,B01,71.21,-65.46,202.2,17.62,187.5,-42.6,1.143,53.0,94,0.4514,0,1
NEU-003154,TreatmentB,B02,104.88,-57.41,165.5,21.73,76.3,-47.2,0.614,69.2,106,0.2714,0,0
