7,11,11,14,2,15,16,16,19,15,21,10,15,14,13,3,10,18,11,14,19,9,15,12,13,17,9,11,12,12
32,32,16,22,21,24,21,21,23,20,20,24,29,22,25,12,25,24,22,23,29,12,24,25,27,25,21,25,32,31
27,23,26,17,26,17,20,33,19,17,25,23,16,26,23,20,23,24,18,23,21,23,24,29,26,18,25,17,20,26
44,32,28,26,32,44,44,41,27,40,36,37,28,36,32,48,28,40,43,38,39,28,33,40,53,33,46,46,42,57
19,18,18,18,20,12,29,19,21,14,14,19,28,20,21,23,12,21,25,21,34,21,22,13,22,24,19,17,35,25
27,17,24,16,25,18,16,25,28,24,23,21,20,22,16,18,16,21,21,24,24,20,16,33,13,23,27,17,17,22
15,17,19,9,14,19,11,26,12,19,16,12,18,14,12,9,24,12,15,15,17,17,17,20,18,14,16,8,12,21
17,14,18,23,20,24,22,26,22,18,20,19,20,23,18,15,19,24,20,24,37,27,21,27,19,22,25,25,23,21
15,14,17,23,11,23,21,20,14,20,17,24,20,15,18,23,16,27,19,22,21,14,32,21,13,15,22,23,9,21
14,16,15,13,12,16,15,21,14,29,10,14,15,11,17,15,16,19,15,19,18,9,19,14,15,9,18,12,19,9
24,20,18,20,24,14,28,22,18,22,22,13,23,26,21,16,24,26,22,26,19,16,23,27,20,20,22,29,26,23
13,19,16,18,19,18,26,19,19,19,19,17,11,11,14,10,17,19,12,18,21,17,13,25,25,9,18,21,16,17
15,18,16,16,14,17,18,19,10,15,17,12,10,9,12,12,13,12,13,10,8,11,13,14,18,6,12,12,10,16
47,19,18,23,28,31,35,40,35,35,36,35,30,22,27,23,28,28,32,25,42,26,33,38,27,33,33,25,28,30
12,13,8,11,17,21,11,21,20,9,21,9,15,17,11,8,18,13,14,16,16,14,15,17,20,16,21,18,14,18
6,9,10,10,4,9,12,11,11,9,9,9,10,7,4,4,5,7,8,10,12,8,10,9,5,12,6,8,2,6
18,18,13,20,15,26,20,19,18,23,18,12,19,27,21,24,16,18,16,22,26,19,22,19,24,24,24,23,11,26
26,25,20,30,30,33,24,38,29,23,31,19,28,24,28,26,24,32,27,23,47,23,15,37,30,23,19,28,17,37
10,14,9,13,15,9,19,14,7,16,11,9,13,12,14,11,7,13,20,9,14,8,11,18,15,9,8,16,10,13
32,26,15,24,20,23,18,35,19,22,29,25,33,27,20,29,35,26,24,22,37,26,21,29,28,23,26,25,32,20
15,14,11,15,12,19,12,12,8,20,17,18,8,12,19,13,21,18,7,10,16,11,17,21,11,15,13,14,13,17
9,18,7,7,16,29,8,14,16,25,18,13,16,12,12,14,10,20,16,12,16,14,21,25,8,15,16,14,9,20
9,6,6,5,5,14,8,14,9,12,7,9,7,8,7,5,10,10,6,9,9,9,11,7,7,8,16,8,12,8
29,22,17,21,24,24,22,29,22,21,18,20,19,24,12,19,23,21,23,21,30,14,19,27,16,17,19,19,15,23
37,45,29,32,51,49,46,56,32,42,38,47,49,29,40,44,37,48,59,38,56,46,37,53,34,33,50,38,37,50
17,9,9,13,10,6,13,12,18,11,9,6,12,11,11,13,6,7,8,14,14,6,11,16,13,13,7,19,13,20
33,35,30,29,33,31,34,42,37,41,36,43,29,32,28,34,44,38,43,43,35,28,34,43,36,27,24,23,36,45
43,45,25,33,30,24,36,35,26,36,24,33,42,19,32,30,26,35,40,31,32,26,26,41,32,23,27,19,25,33
15,10,7,1,9,13,10,9,3,7,6,7,8,9,4,13,6,8,3,11,12,4,6,10,6,6,9,9,10,16
14,18,21,21,25,19,18,25,18,22,22,19,16,19,16,19,19,24,23,21,30,20,27,31,27,17,22,19,17,23
37,34,33,28,29,34,24,43,30,35,29,25,32,28,31,25,28,30,38,35,38,34,20,43,32,25,29,32,23,37
19,9,16,26,13,18,17,21,18,22,16,17,17,20,18,16,14,22,23,19,19,10,17,26,26,18,13,17,17,27
14,23,15,19,16,32,25,14,10,29,28,22,16,16,11,14,23,12,18,17,22,20,17,20,16,12,17,18,12,25
9,12,9,9,6,13,10,7,8,13,15,5,13,8,7,6,8,12,5,7,16,9,10,16,13,6,12,8,11,4
15,8,12,14,11,12,18,12,13,13,14,11,15,13,5,8,22,12,10,10,19,14,13,17,19,13,10,16,12,11
10,13,5,11,8,13,9,14,14,5,11,6,8,6,10,9,11,7,13,10,11,7,11,13,7,9,9,13,13,19
13,18,11,17,13,16,16,22,13,15,14,15,16,18,15,14,10,12,15,19,16,7,18,24,14,13,14,15,12,19
7,9,11,8,14,13,12,11,13,8,14,12,13,6,7,12,8,6,10,13,13,16,7,12,9,3,10,9,6,8
24,17,21,13,18,9,15,23,22,13,20,16,17,17,6,9,13,17,27,14,13,13,12,25,16,7,15,11,24,18
12,13,16,16,10,15,10,13,15,15,14,15,16,10,9,7,11,7,14,13,12,20,16,12,15,12,8,9,14,17
15,12,16,12,16,17,12,13,18,14,23,12,17,16,15,16,25,20,16,15,25,10,22,19,21,15,13,15,15,19
38,43,39,32,33,45,43,41,26,48,31,26,28,34,33,38,38,41,48,37,34,25,35,44,40,29,32,41,34,41
11,8,5,10,9,9,13,8,16,10,10,8,8,13,6,10,16,9,9,6,9,5,9,14,12,7,2,11,4,8
16,12,18,11,17,13,14,16,21,11,16,12,12,19,14,10,10,14,14,16,13,11,13,13,15,9,13,12,12,13
7,27,14,16,14,22,14,19,17,21,20,14,13,14,22,15,19,18,12,16,21,17,25,14,17,18,23,9,23,22
13,20,24,17,12,23,18,12,11,25,6,16,19,14,18,14,22,17,16,26,18,14,12,13,12,14,22,17,22,18
15,25,21,15,18,23,24,27,20,14,20,18,16,15,10,21,15,29,19,24,25,15,14,21,18,17,23,14,12,19
17,15,9,11,10,13,15,11,12,12,8,13,18,11,17,6,16,12,17,8,16,5,12,16,17,8,10,15,6,12
16,17,15,15,20,22,8,24,17,12,11,13,21,15,19,18,14,24,19,14,16,10,22,15,12,17,8,15,17,19
34,15,28,27,26,32,30,33,30,22,29,28,28,39,27,24,31,28,24,22,38,21,22,34,33,17,28,22,22,39
27,14,19,23,21,18,12,21,32,18,15,16,21,12,17,13,12,19,21,22,27,12,13,17,21,16,15,20,12,18
31,16,26,18,24,30,33,29,27,27,15,18,19,21,20,24,13,23,29,24,34,18,39,29,20,26,27,26,20,20
9,8,3,7,8,13,10,5,8,12,11,7,12,4,5,9,15,15,5,9,10,3,6,14,8,3,8,8,15,7
19,15,18,19,12,17,17,17,13,15,9,12,19,10,12,9,17,10,22,11,16,20,17,16,15,21,11,14,17,10
20,15,8,20,15,13,18,12,9,20,12,13,10,12,11,10,12,14,23,19,16,11,15,20,15,10,14,18,11,13
7,11,9,8,6,10,5,8,12,10,7,6,9,13,9,8,8,15,10,11,10,9,10,11,5,9,9,12,8,9
36,29,24,17,33,28,26,41,34,35,26,21,20,21,20,22,27,33,24,21,31,21,20,25,27,18,35,26,30,19
18,11,9,7,22,24,23,27,18,21,19,15,25,15,18,19,21,23,21,29,27,15,11,20,17,15,16,11,23,25
12,9,13,7,7,20,13,16,12,11,14,13,12,19,15,14,10,9,8,15,17,11,16,15,15,3,14,16,17,16
38,33,28,39,28,40,31,39,32,32,43,28,43,33,28,40,34,45,33,47,37,31,34,44,33,28,33,32,31,35
11,12,8,9,8,13,10,9,12,16,6,8,12,9,7,4,5,10,15,10,15,10,16,14,12,10,13,10,8,6
19,11,17,13,12,11,15,18,22,12,16,12,13,8,8,9,12,19,19,17,20,11,12,19,18,10,18,15,11,12
10,11,10,14,11,6,17,13,7,11,4,8,12,11,11,6,14,13,8,11,13,7,14,14,8,5,6,10,8,14
8,7,14,8,10,12,13,13,10,5,11,17,6,13,8,15,8,12,10,12,16,15,9,8,8,8,6,12,8,18
13,7,8,14,5,11,10,12,6,9,13,12,4,9,13,10,11,13,10,18,12,10,9,20,9,16,18,16,11,12
40,40,33,37,42,40,34,37,40,42,42,36,32,31,26,42,36,48,36,47,55,38,33,45,46,36,37,35,30,37
24,14,15,9,15,17,11,24,19,15,20,15,16,15,16,8,15,27,17,22,17,12,13,16,22,17,21,14,18,15
